cell,time_s,current_A,voltage_V,soc,capacity_ah,contact_resistance_ohm,negative_gradient_mol_m3,positive_gradient_mol_m3,negative_overpotential_V,positive_overpotential_V,total_overpotential_V
Cell 4,90.0,2.5,3.9243144080477954,0.7673737373737374,4.95,0.01,-390.982740371448,1419.1331220595275,0.051988203302422945,-0.006411650263535072,-0.05839985356595802
Cell 4,100.0,2.5,3.9219487843122978,0.7659708193041527,4.95,0.01,-402.2616725116677,1498.4365764668073,0.05193950807838192,-0.006408265468401139,-0.05834777354678306
Cell 4,110.0,2.5,3.9196979663536236,0.764567901234568,4.95,0.01,-411.5762929833254,1573.2431444464091,0.05189215890029745,-0.006405086406938608,-0.058297245307236054
Cell 4,120.0,2.5,3.917546418703157,0.7631649831649832,4.95,0.01,-419.2633258282549,1644.1325102546434,0.05184596316924349,-0.006402086147866274,-0.058248049317109765
Cell 4,130.0,2.5,3.9154816564946455,0.7617620650953985,4.95,0.01,-425.60432104408756,1711.5670691510059,0.05180076852357145,-0.006399243222873946,-0.058200011746445394
Cell 4,140.0,2.5,3.913493001979294,0.7603591470258138,4.95,0.01,-430.83783149555165,1775.9424859661558,0.05175644759365694,-0.006396539594341939,-0.05815298718799888
Cell 4,150.0,2.5,3.911572323778367,0.7589562289562289,4.95,0.01,-435.15410406434603,1837.5515768251535,0.0517129062060741,-0.0063939614182087975,-0.058106867624282896
Cell 4,160.0,2.5,3.90971234120126,0.7575533108866442,4.95,0.01,-438.71517072222196,1896.6570484177391,0.05167006288278637,-0.006391496565968143,-0.05806155944875451
Cell 4,170.0,2.5,3.907907394264861,0.7561503928170595,4.95,0.01,-441.64896291687546,1953.455080818494,0.051627857498647484,-0.0063891355218957425,-0.05801699302054322
Cell 4,180.0,2.5,3.9061524062257984,0.7547474747474747,4.95,0.01,-444.0632986250748,2008.120490583413,0.05158623867750479,-0.006386869904481328,-0.057973108581986114
Cell 4,190.0,2.5,3.9044427620146607,0.75334455667789,4.95,0.01,-446.0493062278874,2060.8116152336406,0.0515451618989624,-0.006384692251827876,-0.05792985415079027
Cell 4,200.0,2.5,3.902774332061295,0.7519416386083053,4.95,0.01,-447.6837734244764,2111.668476061084,0.05150458962529429,-0.006382596004320741,-0.057887185629615034
Cell 4,210.0,2.5,3.9011435553550937,0.7505387205387205,4.95,0.01,-449.02904778803713,2160.8083887343637,0.051464491744269814,-0.006380575560589005,-0.05784506730485882
Cell 4,220.0,2.5,3.8995470694293086,0.7491358024691358,4.95,0.01,-450.1395445179296,2208.342502134401,0.05142484115858934,-0.0063786257784151515,-0.05780346693700449
Cell 4,230.0,2.5,3.8979822059410627,0.7477328843995511,4.95,0.01,-451.0560624461614,2254.3521863095084,0.051385619221906986,-0.006376742548247918,-0.0577623617701549
Cell 4,240.0,2.5,3.8964464308326647,0.7463299663299664,4.95,0.01,-451.81309209390383,2298.914696357271,0.051346809196472276,-0.006374922074391648,-0.05772173127086393
Cell 4,250.0,2.5,3.894937575908112,0.7449270482603816,4.95,0.01,-452.43754012426507,2342.0919943807894,0.05130839865705109,-0.006373161131999146,-0.057681559789050235
Cell 4,260.0,2.5,3.8934534073882747,0.7435241301907969,4.95,0.01,-452.95294167584143,2383.950882656369,0.051270374709950044,-0.0063714565420709655,-0.057641831252021006
Cell 4,270.0,2.5,3.8919920953801386,0.7421212121212122,4.95,0.01,-453.3772990067482,2424.5406956537227,0.05123272878426009,-0.006369805706537252,-0.057602534490797344
Cell 4,280.0,2.5,3.890551789612224,0.7407182940516274,4.95,0.01,-453.72585000959225,2463.9130204114335,0.05119545222414526,-0.006368206102858615,-0.05756365832700387
Cell 4,290.0,2.5,3.8891307028085205,0.7393153759820427,4.95,0.01,-454.0119301000741,2502.1177841089193,0.051158536976883925,-0.006366655377315876,-0.057525192354199804
Cell 4,300.0,2.5,3.887727263824188,0.737912457912458,4.95,0.01,-454.24800143072207,2539.195964392464,0.05112197686471223,-0.006365151505090077,-0.05748712836980231
Cell 4,310.0,2.5,3.8863398945944088,0.7365095398428732,4.95,0.01,-454.4402150290189,2575.1892275661558,0.051085766284701115,-0.006363692534997441,-0.057449458819698554
Cell 4,320.0,2.5,3.8849671102987564,0.7351066217732884,4.95,0.01,-454.59895149216027,2610.1362797726433,0.05104989971282183,-0.006362276695993533,-0.057412176408815366
Cell 4,330.0,2.5,3.883607494693878,0.7337037037037037,4.95,0.01,-454.73090897983275,2644.072926173558,0.05101437256202287,-0.006360902363137696,-0.05737527492516056
Cell 4,340.0,2.5,3.882259721346702,0.7323007856341189,4.95,0.01,-454.8390890138435,2677.030893410163,0.05097918136348462,-0.006359568072787448,-0.05733874943627207
Cell 4,350.0,2.5,3.8809224579714003,0.7308978675645342,4.95,0.01,-454.9298428228176,2709.0430963892177,0.05094432201518068,-0.006358272421314813,-0.0573025944364955
Cell 4,360.0,2.5,3.879594467427281,0.7294949494949495,4.95,0.01,-455.0051324556116,2740.1376380390248,0.05090979171902887,-0.006357014161946986,-0.05726680588097585
Cell 4,370.0,2.5,3.8782745280065516,0.7280920314253648,4.95,0.01,-455.06777288665035,2770.3422760792164,0.05087558757667662,-0.006355792120979264,-0.05723137969765589
Cell 4,380.0,2.5,3.8769614494439666,0.72668911335578,4.95,0.01,-455.11986604901904,2799.6832550393156,0.050841706973794525,-0.006354605210410201,-0.05719631218420473
Cell 4,390.0,2.5,3.8756540566567694,0.7252861952861953,4.95,0.01,-455.16299450253064,2828.185922150693,0.05080814745123903,-0.006353452409412553,-0.057161599860651585
Cell 4,400.0,2.5,3.8743512017682242,0.7238832772166106,4.95,0.01,-455.19848830999035,2855.8742778865926,0.05077490674263779,-0.006352332772888989,-0.057127239515526784
Cell 4,410.0,2.5,3.8730517542351364,0.7224803591470259,4.95,0.01,-455.227015373599,2882.771157669751,0.0507419827744516,-0.006351245418916037,-0.05709322819336764
Cell 4,420.0,2.5,3.8717545858159044,0.7210774410774411,4.95,0.01,-455.2494728809652,2908.899073649085,0.05070937344732398,-0.0063501895131128664,-0.05705956296043684
Cell 4,430.0,2.5,3.870458565098495,0.7196745230078564,4.95,0.01,-455.267145373462,2934.2804435508297,0.05067707658867638,-0.006349164262353009,-0.05702624085102939
Cell 4,440.0,2.5,3.869162556355886,0.7182716049382717,4.95,0.01,-455.28162429908843,2958.9375804866904,0.050645089965409826,-0.006348168912373452,-0.05699325887778328
Cell 4,450.0,2.5,3.8678654302396422,0.7168686868686869,4.95,0.01,-455.2943744516051,2982.892115071816,0.05061341142276391,-0.006347202754607943,-0.05696061417737185
Cell 4,460.0,2.5,3.866566219947779,0.7154657687991022,4.95,0.01,-455.3004410445901,3006.1568139062256,0.050582040737894296,-0.00634626524212278,-0.05692830598001708
Cell 4,470.0,2.5,3.8652637344139498,0.7140628507295175,4.95,0.01,-455.30404356127474,3028.755905894781,0.05055097497260754,-0.0063453556842998525,-0.05689633065690739
Cell 4,480.0,2.5,3.8639568486794413,0.7126599326599328,4.95,0.01,-455.30687813949044,3050.709861043968,0.0505202119877941,-0.006344473476296098,-0.056864685464090195
Cell 4,490.0,2.5,3.8626444244902647,0.711257014590348,4.95,0.01,-455.3113520215629,3072.039618486393,0.05048974948031255,-0.006343618034163642,-0.05683336751447619
Cell 4,500.0,2.5,3.8613254406951816,0.7098540965207633,4.95,0.01,-455.31556386923694,3092.760006059547,0.05045958642643045,-0.006342788881969654,-0.0568023753084001
Cell 4,510.0,2.5,3.8599989410236466,0.7084511784511786,4.95,0.01,-455.3154904367475,3112.8826261413233,0.0504297224020865,-0.006341985602550303,-0.0567717080046368
Cell 4,520.0,2.5,3.8586637610258134,0.7070482603815939,4.95,0.01,-455.3156788073502,3132.429914376655,0.05040015455962188,-0.006341207654289655,-0.05674136221391153
Cell 4,530.0,2.5,3.8573188365871056,0.705645342312009,4.95,0.01,-455.31736080601695,3151.4195402207224,0.050370881042575345,-0.006340454580132865,-0.05671133562270821
Cell 4,540.0,2.5,3.85596311343149,0.7042424242424243,4.95,0.01,-455.3221344195299,3169.8692562715223,0.050341899928591546,-0.006339725940892895,-0.05668162586948444
Cell 4,550.0,2.5,3.8545957360196095,0.7028395061728396,4.95,0.01,-455.3254889872769,3187.7882209303425,0.050313210987188044,-0.006339021421499489,-0.05665223240868753
Cell 4,560.0,2.5,3.8532157226711443,0.7014365881032549,4.95,0.01,-455.3285131129269,3205.1927217976627,0.050284812457712505,-0.006338340627143517,-0.05662315308485602
Cell 4,570.0,2.5,3.8518221344778647,0.7000336700336701,4.95,0.01,-455.3321044846962,3222.0984170886404,0.050256702662272196,-0.00633768318580325,-0.05659438584807545
Cell 4,580.0,2.5,3.850414103617877,0.6986307519640854,4.95,0.01,-455.3362340578715,3238.519359870297,0.05022888019600528,-0.006337048757664265,-0.05656592895366954
Cell 4,590.0,2.5,3.84899081682074,0.6972278338945007,4.95,0.01,-455.3408062681301,3254.469161405894,0.050201343690575884,-0.006336437019435738,-0.05653778071001162
Cell 4,600.0,2.5,3.8475521607223415,0.6958249158249159,4.95,0.01,-455.344836618322,3269.8832013922693,0.05017409201769397,-0.0063358480110444005,-0.05650994002873837
Cell 4,610.0,2.5,3.8460963987250345,0.6944219977553312,4.95,0.01,-455.3482621279836,3284.909701647517,0.050147123825244555,-0.006335280843277816,-0.05648240466852237
Cell 4,620.0,2.5,3.844623277610339,0.6930190796857465,4.95,0.01,-455.35111507013426,3299.5187019084296,0.05012043775670802,-0.0063347354373268685,-0.05645517319403489
Cell 4,630.0,2.5,3.8431323559440194,0.6916161616161618,4.95,0.01,-455.35351092219935,3313.713809601759,0.050094032453452696,-0.00633421156479522,-0.05642824401824792
Cell 4,640.0,2.5,3.8416230876442325,0.6902132435465771,4.95,0.01,-455.35559155232113,3327.5233003074354,0.05006790656932663,-0.00633370890840484,-0.05640161547773147
Cell 4,650.0,2.5,3.8400951094884017,0.6888103254769923,4.95,0.01,-455.3574701904872,3340.9662448763447,0.05004205878452434,-0.006333227206785654,-0.05637528599131
Cell 4,660.0,2.5,3.8385485680874427,0.6874074074074076,4.95,0.01,-455.3590039708288,3354.018581008557,0.050016487859531916,-0.006332766384440786,-0.056349254243972705
Cell 4,670.0,2.5,3.836983512085001,0.6860044893378229,4.95,0.01,-455.36019289333126,3366.680308704057,0.049991192536867894,-0.006332326259028923,-0.05632351879589682
Cell 4,680.0,2.5,3.835400120551681,0.6846015712682381,4.95,0.01,-455.36103695800557,3378.951427962831,0.04996617157630398,-0.006331906649455753,-0.05629807822575973
Cell 4,690.0,2.5,3.833798259987324,0.6831986531986534,4.95,0.01,-455.3617718511232,3390.8820763877848,0.04994142369982183,-0.006331507206767533,-0.056272930906589365
Cell 4,700.0,2.5,3.832178518413591,0.6817957351290687,4.95,0.01,-455.36232857075447,3402.457575181961,0.04991694771882984,-0.006331127824149436,-0.056248075542979274
Cell 4,710.0,2.5,3.8305413549690006,0.680392817059484,4.95,0.01,-455.3627553990882,3413.694378462562,0.049892742433957624,-0.0063307682931101235,-0.056223510727067744
Cell 4,720.0,2.5,3.828887346295455,0.6789898989898991,4.95,0.01,-455.3631151190748,3424.6120908664416,0.049868806659567666,-0.006330428407570176,-0.056199235067137844
Cell 4,730.0,2.5,3.8272174754313477,0.6775869809203144,4.95,0.01,-455.3633722453087,3435.2005267507993,0.04984513924893702,-0.006330108053679722,-0.05617524730261674
Cell 4,740.0,2.5,3.825532464499228,0.6761840628507297,4.95,0.01,-455.36360132176196,3445.496579394414,0.04982173904677682,-0.006329806997550419,-0.05615154604432724
Cell 4,750.0,2.5,3.823833623547939,0.6747811447811449,4.95,0.01,-455.36376994249076,3455.4842104698837,0.04979860493796162,-0.0063295251485214945,-0.05612813008648312
Cell 4,760.0,2.5,3.822122073894279,0.6733782267115602,4.95,0.01,-455.3639027995014,3465.185363083445,0.0497757358104733,-0.0063292623282130275,-0.05610499813868633
Cell 4,770.0,2.5,3.820399141498446,0.6719753086419755,4.95,0.01,-455.36401296480835,3474.611653995409,0.04975313057068034,-0.006329018391755354,-0.0560821489624357
Cell 4,780.0,2.5,3.8186663813080424,0.6705723905723908,4.95,0.01,-455.364097072048,3483.760091599528,0.049730788144050415,-0.006328793227557567,-0.056059581371607985
Cell 4,790.0,2.5,3.816925382662596,0.6691694725028061,4.95,0.01,-455.36415968256915,3492.634729460191,0.049708707469683165,-0.00632858671173169,-0.05603729418141486
Cell 4,800.0,2.5,3.81517771696879,0.6677665544332213,4.95,0.01,-455.364205566857,3501.251457416427,0.04968688750185103,-0.006328398707179425,-0.05601528620903046
Cell 4,810.0,2.5,3.813425064068666,0.6663636363636366,4.95,0.01,-455.3642393826194,3509.619785269937,0.04966532720991586,-0.0063282290944765,-0.05599355630439236
Cell 4,820.0,2.5,3.811669201060762,0.6649607182940519,4.95,0.01,-455.36426565867805,3517.7419232753637,0.049644025578181,-0.006328077768386897,-0.055972103346567895
Cell 4,830.0,2.5,3.8099118875503373,0.6635578002244671,4.95,0.01,-455.36428900461397,3525.6246528442716,0.04962298160570048,-0.0063279446212979856,-0.05595092622699847
Cell 4,840.0,2.5,3.808154871517956,0.6621548821548824,4.95,0.01,-455.3643056328583,3533.276596992677,0.04960219430780844,-0.006327829549119598,-0.05593002385692804
Cell 4,850.0,2.5,3.8063998835548167,0.6607519640852977,4.95,0.01,-455.364315663719,3540.705521699594,0.0495816627134773,-0.006327732453384313,-0.05590939516686161
Cell 4,860.0,2.5,3.804648619639633,0.659349046015713,4.95,0.01,-455.36432523273834,3547.917873699993,0.04956138586482122,-0.0063276532409886595,-0.05588903910580988
Cell 4,870.0,2.5,3.802902710831189,0.6579461279461282,4.95,0.01,-455.3643369362326,3554.9208759374924,0.04954136281884837,-0.006327591822963126,-0.0558689546418115
Cell 4,880.0,2.5,3.8011637357354533,0.6565432098765435,4.95,0.01,-455.3643466485664,3561.719219498227,0.04952159264788023,-0.006327548115813953,-0.05584914076369418
Cell 4,890.0,2.5,3.799433169344768,0.6551402918069588,4.95,0.01,-455.3643528436478,3568.3185746103227,0.04950207443761429,-0.006327522038752517,-0.05582959647636681
Cell 4,900.0,2.5,3.7977123577293574,0.653737373737374,4.95,0.01,-455.36435952551983,3574.726694435969,0.04948280728649123,-0.006327513514515631,-0.05581032080100686
Cell 4,910.0,2.5,3.796002539430289,0.6523344556677892,4.95,0.01,-455.3643676120082,3580.95016971519,0.049463790307188296,-0.006327522470559814,-0.05579131277774811
Cell 4,920.0,2.5,3.7943048759700906,0.6509315375982045,4.95,0.01,-455.3643737299426,3586.9900163117054,0.04944502262667122,-0.006327548836745477,-0.0557725714634167
Cell 4,930.0,2.5,3.792620367101475,0.6495286195286198,4.95,0.01,-455.36437676996866,3592.850191318965,0.0494265033848729,-0.006327592544988406,-0.05575409592986131
Cell 4,940.0,2.5,3.7909498263721937,0.6481257014590351,4.95,0.01,-455.3643794943491,3598.5396816889406,0.04940823173432272,-0.0063276535327536,-0.05573588526707632
Cell 4,950.0,2.5,3.7892939532459473,0.6467227833894503,4.95,0.01,-455.36438235796595,3604.0644766807636,0.049390206841128784,-0.006327731740744968,-0.05571793858187375
Cell 4,960.0,2.5,3.7876533057025807,0.6453198653198656,4.95,0.01,-455.3643858157011,3609.4305655536227,0.04937242788444767,-0.006327827113352947,-0.05570025499780062
Cell 4,970.0,2.5,3.7860283024846595,0.6439169472502809,4.95,0.01,-455.3643903224256,3614.6439375666523,0.04935489405637132,-0.006327939598641145,-0.05568283365501246
Cell 4,980.0,2.5,3.7844192895636684,0.6425140291806961,4.95,0.01,-455.36439413300104,3619.703779912008,0.049337604562175716,-0.006328069140367779,-0.055665673702543494
Cell 4,990.0,2.5,3.782826468684886,0.6411111111111114,4.95,0.01,-455.36439606394924,3624.6110164559905,0.049320558619742036,-0.006328215684267887,-0.055648774304009926
Cell 4,1000.0,2.5,3.781249832526011,0.6397081930415267,4.95,0.01,-455.364397991827,3629.3760319416324,0.04930375545906004,-0.006328379190605087,-0.05563213464966513
Cell 4,1010.0,2.5,3.77968930880404,0.638305274971942,4.95,0.01,-455.3644000527129,3634.0038299859734,0.04928719432290979,-0.006328559617183227,-0.055615753940093014
Cell 4,1020.0,2.5,3.778144720132817,0.6369023569023573,4.95,0.01,-455.3644023826855,3638.499414206035,0.04927087446647082,-0.006328756924855655,-0.055599631391326475
Cell 4,1030.0,2.5,3.7766157935697264,0.6354994388327725,4.95,0.01,-455.3644051178562,3642.8677882189004,0.049254795157221545,-0.0063289710775167474,-0.05558376623473829
Cell 4,1040.0,2.5,3.77510221706953,0.6340965207631878,4.95,0.01,-455.364407716992,3647.1088680343128,0.04923895567494197,-0.006329202032035989,-0.05556815770697796
Cell 4,1050.0,2.5,3.7736036162653246,0.6326936026936031,4.95,0.01,-455.3644094606643,3651.221230930114,0.049223355311535814,-0.006329449742620223,-0.05555280505415604
Cell 4,1060.0,2.5,3.772119449251216,0.6312906846240183,4.95,0.01,-455.36441111483873,3655.214612042124,0.04920799337069249,-0.00632971418808191,-0.0555377075587744
Cell 4,1070.0,2.5,3.770649169792945,0.6298877665544336,4.95,0.01,-455.3644126951913,3659.0931102793475,0.04919286916813025,-0.006329995339389501,-0.055522864507519754
Cell 4,1080.0,2.5,3.769192185477936,0.6284848484848489,4.95,0.01,-455.36441421734344,3662.860824550771,0.04917798203139123,-0.006330293170013671,-0.0555082752014049
Cell 4,1090.0,2.5,3.767747866729702,0.6270819304152642,4.95,0.01,-455.36441569694216,3666.521853765378,0.04916333129975216,-0.006330607655922249,-0.05549393895567441
Cell 4,1100.0,2.5,3.7663155842510108,0.6256790123456794,4.95,0.01,-455.36441707283666,3670.0771130395806,0.049148916324147446,-0.006330938766941188,-0.05547985509108863
Cell 4,1110.0,2.5,3.7648947190313073,0.6242760942760947,4.95,0.01,-455.36441820353866,3673.5241892075355,0.04913473646708318,-0.006331286464195114,-0.055466022931278294
Cell 4,1120.0,2.5,3.763484540265924,0.62287317620651,4.95,0.01,-455.3644192089632,3676.8715030263775,0.04912079110250721,-0.006331650740085448,-0.055452441842592654
Cell 4,1130.0,2.5,3.7620843560933976,0.6214702581369251,4.95,0.01,-455.3644200872768,3680.1224284409764,0.04910707961577953,-0.006332031576097767,-0.0554391111918773
Cell 4,1140.0,2.5,3.760693473929232,0.6200673400673404,4.95,0.01,-455.36442083661314,3683.280339396155,0.049093601403575035,-0.006332428955805602,-0.05542603035938064
Cell 4,1150.0,2.5,3.7593112058076508,0.6186644219977557,4.95,0.01,-455.3644214551605,3686.3486098367466,0.04908035587380464,-0.006332842864867645,-0.05541319873867229
Cell 4,1160.0,2.5,3.757936877813904,0.617261503928171,4.95,0.01,-455.36442194821575,3689.330098077462,0.04906734244553732,-0.006333273289258188,-0.05540061573479551
Cell 4,1170.0,2.5,3.7565698526275293,0.6158585858585863,4.95,0.01,-455.3644223559313,3692.2251562704732,0.049054560548921364,-0.006333720207844632,-0.055388280756765995
Cell 4,1180.0,2.5,3.755209485775357,0.6144556677890015,4.95,0.01,-455.3644226812721,3695.03681397784,0.04904200962511929,-0.006334183609866439,-0.05537619323498573
Cell 4,1190.0,2.5,3.7538553985238887,0.6130527497194168,4.95,0.01,-455.3644229297497,3697.7400927426934,0.04902968912623072,-0.006334663385447666,-0.055364352511678386
Cell 4,1200.0,2.5,3.7525066293758704,0.6116498316498321,4.95,0.01,-455.3644231430735,3700.3793452388454,0.04901759851521774,-0.006335159671048348,-0.05535275818626609
Cell 4,1200.0000000000002,0.0,3.8078593875621367,0.611649831649832,4.95,0.01,-455.3644231430735,3700.3793452388454,0.0,0.0,0.0
Cell 4,1210.0,0.0,3.8161625370660985,0.611649831649832,4.95,0.01,-311.28291638522205,3331.5390143754594,0.0,0.0,0.0
Cell 4,1220.0,0.0,3.820774409353991,0.611649831649832,4.95,0.01,-248.8457346157229,3104.24296585708,0.0,0.0,0.0
Cell 4,1230.0,0.0,3.8239790540578427,0.611649831649832,4.95,0.01,-203.74943146834266,2934.9376515316726,0.0,0.0,0.0
Cell 4,1240.0,0.0,3.826460061792477,0.611649831649832,4.95,0.01,-167.90949384019768,2796.092091621791,0.0,0.0,0.0
Cell 4,1250.0,0.0,3.8284932063469816,0.611649831649832,4.95,0.01,-138.6605850519736,2676.3796047143915,0.0,0.0,0.0
Cell 4,1260.0,0.0,3.8302212399348288,0.611649831649832,4.95,0.01,-114.51940191309404,2569.9051167379257,0.0,0.0,0.0
Cell 4,1270.0,0.0,3.8317255811208457,0.611649831649832,4.95,0.01,-94.54605362298753,2473.2875316563113,0.0,0.0,0.0
Cell 4,1280.0,0.0,3.833056195688378,0.611649831649832,4.95,0.01,-78.03249300701646,2384.4523363215594,0.0,0.0,0.0
Cell 4,1290.0,0.0,3.8342488481511756,0.611649831649832,4.95,0.01,-64.38242723880467,2301.9049903284176,0.0,0.0,0.0
Cell 4,1300.0,0.0,3.83532915490741,0.611649831649832,4.95,0.01,-53.10281933122678,2224.5717598358897,0.0,0.0,0.0
Cell 4,1310.0,0.0,3.8363155526988315,0.611649831649832,4.95,0.01,-43.78790109492547,2151.679979598797,0.0,0.0,0.0
Cell 4,1320.0,0.0,3.8372217771662833,0.611649831649832,4.95,0.01,-36.10128691876889,2082.654355459679,0.0,0.0,0.0
Cell 4,1330.0,0.0,3.838058964046144,0.611649831649832,4.95,0.01,-29.760056238876132,2017.0266547361098,0.0,0.0,0.0
Cell 4,1340.0,0.0,3.838836270502714,0.611649831649832,4.95,0.01,-24.52783588289458,1954.4105125225906,0.0,0.0,0.0
Cell 4,1350.0,0.0,3.8395610240129274,0.611649831649832,4.95,0.01,-20.20987304798109,1894.4969278932076,0.0,0.0,0.0
Cell 4,1360.0,0.0,3.8402387256067456,0.611649831649832,4.95,0.01,-16.65175965907838,1837.0559965930734,0.0,0.0,0.0
Cell 4,1370.0,0.0,3.840874683365244,0.611649831649832,4.95,0.01,-13.7180687435648,1781.862944918761,0.0,0.0,0.0
Cell 4,1380.0,0.0,3.841472620412888,0.611649831649832,4.95,0.01,-11.305652743954852,1728.7631274268279,0.0,0.0,0.0
Cell 4,1390.0,0.0,3.8420365385549182,0.611649831649832,4.95,0.01,-9.319991274023778,1677.5865584925232,0.0,0.0,0.0
Cell 4,1400.0,0.0,3.842569590400083,0.611649831649832,4.95,0.01,-7.686038263327646,1628.2004441354838,0.0,0.0,0.0
Cell 4,1410.0,0.0,3.843074736404351,0.611649831649832,4.95,0.01,-6.338382562717015,1580.4790983836938,0.0,0.0,0.0
Cell 4,1420.0,0.0,3.8435542357031203,0.611649831649832,4.95,0.01,-5.227140868752031,1534.3278433632186,0.0,0.0,0.0
Cell 4,1430.0,0.0,3.844010157161765,0.611649831649832,4.95,0.01,-4.309158023148484,1489.6595075974801,0.0,0.0,0.0
Cell 4,1440.0,0.0,3.84444417983915,0.611649831649832,4.95,0.01,-3.5517273037548875,1446.4038179927848,0.0,0.0,0.0
Cell 4,1450.0,0.0,3.84485782890575,0.611649831649832,4.95,0.01,-2.9273286672141694,1404.496545390215,0.0,0.0,0.0
Cell 4,1460.0,0.0,3.845252526562504,0.611649831649832,4.95,0.01,-2.4131590205615794,1363.8771563006558,0.0,0.0,0.0
Cell 4,1470.0,0.0,3.845629477527481,0.611649831649832,4.95,0.01,-1.991456264309818,1324.4943363549864,0.0,0.0,0.0
Cell 4,1480.0,0.0,3.8459900063159007,0.611649831649832,4.95,0.01,-1.644476485918858,1286.290007239004,0.0,0.0,0.0
Cell 4,1490.0,0.0,3.8463348901219727,0.611649831649832,4.95,0.01,-1.3639992690114013,1249.2311201872944,0.0,0.0,0.0
Cell 4,1500.0,0.0,3.846664754678197,0.611649831649832,4.95,0.01,-1.1447447093887604,1213.2909265214512,0.0,0.0,0.0
Cell 4,1510.0,0.0,3.8469809909110095,0.611649831649832,4.95,0.01,-0.9696747016314475,1178.4052438006947,0.0,0.0,0.0
Cell 4,1520.0,0.0,3.8472851787338547,0.611649831649832,4.95,0.01,-0.8183014360074594,1144.49981440981,0.0,0.0,0.0
Cell 4,1530.0,0.0,3.847576456012847,0.611649831649832,4.95,0.01,-0.7120089926902438,1111.616530844749,0.0,0.0,0.0
Cell 4,1540.0,0.0,3.84785553647796,0.611649831649832,4.95,0.01,-0.6447390379871649,1079.7210729888284,0.0,0.0,0.0
Cell 4,1550.0,0.0,3.848124356976646,0.611649831649832,4.95,0.01,-0.588658323555137,1048.7195183948788,0.0,0.0,0.0
Cell 4,1560.0,0.0,3.848384708572441,0.611649831649832,4.95,0.01,-0.5174069918393798,1018.5239499742202,0.0,0.0,0.0
Cell 4,1570.0,0.0,3.8486342470356596,0.611649831649832,4.95,0.01,-0.4803864786445047,989.2452533914875,0.0,0.0,0.0
Cell 4,1580.0,0.0,3.8488744220621607,0.611649831649832,4.95,0.01,-0.45629665611340897,960.8107563417325,0.0,0.0,0.0
Cell 4,1590.0,0.0,3.8491065426857807,0.611649831649832,4.95,0.01,-0.4255087979436212,933.1538098997553,0.0,0.0,0.0
Cell 4,1600.0,0.0,3.8493316419786088,0.611649831649832,4.95,0.01,-0.37242794578924077,906.2203924828063,0.0,0.0,0.0
Cell 4,1610.0,0.0,3.849548133024604,0.611649831649832,4.95,0.01,-0.33754130208399147,880.0839092244969,0.0,0.0,0.0
Cell 4,1620.0,0.0,3.849757224234766,0.611649831649832,4.95,0.01,-0.30031107846662053,854.6808949169936,0.0,0.0,0.0
Cell 4,1630.0,0.0,3.8499591627291205,0.611649831649832,4.95,0.01,-0.2603175242875295,829.9943710736698,0.0,0.0,0.0
Cell 4,1640.0,0.0,3.8501541326130218,0.611649831649832,4.95,0.01,-0.2183835598116275,806.0101466567176,0.0,0.0,0.0
Cell 4,1650.0,0.0,3.8503425313598574,0.611649831649832,4.95,0.01,-0.1769262443012849,782.7043127636753,0.0,0.0,0.0
Cell 4,1660.0,0.0,3.8505244087335173,0.611649831649832,4.95,0.01,-0.13836992223514244,760.0686078646213,0.0,0.0,0.0
Cell 4,1670.0,0.0,3.85069988198868,0.611649831649832,4.95,0.01,-0.10633435997078777,738.0917255120949,0.0,0.0,0.0
Cell 4,1680.0,0.0,3.8508691271821425,0.611649831649832,4.95,0.01,-0.0830338068153651,716.7593427641623,0.0,0.0,0.0
Cell 4,1690.0,0.0,3.8510327024142414,0.611649831649832,4.95,0.01,-0.06126856830451288,696.0381648404218,0.0,0.0,0.0
Cell 4,1700.0,0.0,3.851190706715699,0.611649831649832,4.95,0.01,-0.0454823363070318,675.9175643859453,0.0,0.0,0.0
Cell 4,1710.0,0.0,3.8513434515286415,0.611649831649832,4.95,0.01,-0.0350731865655689,656.3764253245718,0.0,0.0,0.0
Cell 4,1720.0,0.0,3.8514911722951974,0.611649831649832,4.95,0.01,-0.02949973901559133,637.3970173776397,0.0,0.0,0.0
Cell 4,1730.0,0.0,3.8516339044048444,0.611649831649832,4.95,0.01,-0.029171589314501034,618.9707361734363,0.0,0.0,0.0
Cell 4,1740.0,0.0,3.851772054731332,0.611649831649832,4.95,0.01,-0.03079304546918138,601.0717652340827,0.0,0.0,0.0
Cell 4,1750.0,0.0,3.8519059207339925,0.611649831649832,4.95,0.01,-0.031094886351638706,583.6792482919773,0.0,0.0,0.0
Cell 4,1760.0,0.0,3.8520356303605245,0.611649831649832,4.95,0.01,-0.030503015324939042,566.7804165685084,0.0,0.0,0.0
Cell 4,1770.0,0.0,3.852161169292171,0.611649831649832,4.95,0.01,-0.032421357012935914,550.3693147988743,0.0,0.0,0.0
Cell 4,1780.0,0.0,3.8522827998899194,0.611649831649832,4.95,0.01,-0.03273528305726359,534.4267570162046,0.0,0.0,0.0
Cell 4,1790.0,0.0,3.8524006332776013,0.611649831649832,4.95,0.01,-0.030439874175499426,518.9408283180273,0.0,0.0,0.0
Cell 4,1800.0,0.0,3.8525147582544066,0.611649831649832,4.95,0.01,-0.02543501202671905,503.90076436371237,0.0,0.0,0.0
