time_s,current_A,voltage_V,soc,negative_particle_average_mol_m3,negative_particle_surface_mol_m3,negative_surface_minus_average_mol_m3,positive_particle_average_mol_m3,positive_particle_surface_mol_m3,positive_surface_minus_average_mol_m3,negative_overpotential_V,positive_overpotential_V,total_overpotential_V
1940.0,2.5,3.6233116910928764,0.44722222222222247,14449.763859033823,14018.939471140213,-430.82438789361004,36026.15165832517,38469.40895000215,2443.2572916769786,0.049150663653706544,-0.006484469780341494,-0.05563513343404804
1950.0,2.5,3.621844387848941,0.4458333333333336,14412.96154846725,13977.82776673241,-435.13378173484125,36062.504540111506,38547.98183377587,2485.477293664364,0.049165708349227004,-0.006488193409525155,-0.05565390175875216
1960.0,2.5,3.620423490435908,0.4444444444444447,14375.689826836848,13937.002261625796,-438.68756521105206,36098.89043960791,38624.64791480828,2525.757475200371,0.04918090137002926,-0.006491873505949102,-0.05567277487597837
1970.0,2.5,3.6190440405642916,0.4430555555555558,14338.030053095077,13896.412312580087,-441.61774051499015,36135.319761988096,38699.60991630816,2564.290154320064,0.049196257440437194,-0.006495516745048493,-0.05569177418548569
1980.0,2.5,3.617701996358992,0.4416666666666669,14300.051668123657,13856.019443667388,-444.0322244562685,36171.80353209011,38773.02963460815,2601.2261025180414,0.04921178783421738,-0.0064991283064539255,-0.05571091614067131
1990.0,2.5,3.616393534748618,0.440277777777778,14261.808179683238,13815.786605017667,-446.02157466557037,36208.35301624359,38845.06488361593,2636.711867372338,0.049227504221854144,-0.006502713586162136,-0.05573021780801628
2000.0,2.5,3.6151156108479476,0.4388888888888891,14223.348397688173,13775.687785086038,-447.6606126021343,36244.9798858326,38915.836762115134,2670.8568762825307,0.0492434147793623,-0.006506276514244879,-0.055749691293607184
2010.0,2.5,3.6138653439371633,0.4375000000000002,14184.707990808407,13735.697796953964,-449.01019385444306,36281.695725901,38985.46289154232,2703.767165641322,0.04925952799414765,-0.006509821141261908,-0.05576934913540956
2020.0,2.5,3.612640282727428,0.43611111111111134,14145.920766480349,13695.797412119753,-450.12335436059584,36318.512181267295,39054.04153494071,2735.529353673417,0.04927585052343404,-0.006513350798645419,-0.055789201322079464
2030.0,2.5,3.611438254371737,0.43472222222222245,14107.011014820999,13655.970558845991,-451.0404559750077,36355.44060383827,39121.659250519515,2766.218646681242,0.049292388183464625,-0.006516868438609036,-0.05580925662207366
2040.0,2.5,3.6102572906910444,0.43333333333333357,14068.001541726078,13616.203503364484,-451.7980383615941,36392.49204386656,39188.39451053775,2795.902466671192,0.04930914620078892,-0.006520376788170243,-0.055829522988959164
2050.0,2.5,3.609095706045235,0.43194444444444463,14028.909004942436,13576.486097216324,-452.4229077261116,36429.67713139759,39254.312546781264,2824.635415383673,0.04932612860413474,-0.00652387804791857,-0.05585000665205331
2060.0,2.5,3.607951946411763,0.43055555555555575,13989.748466558454,13536.80939729468,-452.9390692637735,36467.00593114378,39319.47364690779,2852.467715764011,0.04934333915453098,-0.0065273743004121846,-0.05587071345494316
2070.0,2.5,3.6068246395932246,0.42916666666666686,13950.53136655699,13497.166605703274,-453.3647608537158,36504.487981100276,39383.9298118231,2879.441830722826,0.04936078089269976,-0.006530867312412113,-0.055891648205111874
2080.0,2.5,3.6057125286034397,0.427777777777778,13911.26729903882,13457.552058975076,-453.7152400637442,36542.13219357273,39447.72833737974,2905.596143807008,0.0493784565276853,-0.006534358707733708,-0.05591281523541901
2090.0,2.5,3.6046144591229456,0.4263888888888891,13871.963887065538,13417.96108057173,-454.00280649380875,36579.946844464605,39510.91228863063,2930.965444166024,0.04939636846969379,-0.006537849979517063,-0.05593421844921085
2100.0,2.5,3.603529348909457,0.4250000000000002,13832.62905540322,13378.389188815981,-454.2398665872388,36617.939212657984,39573.52205907784,2955.5828464198567,0.0494145191659434,-0.006541342565157972,-0.055955861731101376
2110.0,2.5,3.6024562467863603,0.4236111111111113,13793.266789706171,13338.833829041945,-454.4329606642259,36656.116320279696,39635.59168651343,2979.4753662337316,0.04943291028460541,-0.006544837629806272,-0.05597774791441169
2120.0,2.5,3.6013942282713973,0.42222222222222244,13753.882072828641,13299.291985469434,-454.59008735920725,36694.48414035587,39697.154878032125,3002.670737676257,0.04945154378789212,-0.006548336392850453,-0.055999880180742576
2130.0,2.5,3.600342373285401,0.4208333333333335,13714.48164100337,13259.759753187329,-454.721887816042,36733.04749682481,39758.24625418261,3025.198757357801,0.04947042215292461,-0.00655184019805087,-0.05602226235097548
2140.0,2.5,3.5992999840169864,0.4194444444444446,13675.065186345379,13220.237160446146,-454.82802589923267,36771.81154084316,39818.88802028727,3047.0764794441056,0.04948954605192066,-0.006555349740471476,-0.056044895792392135
2150.0,2.5,3.59826627370802,0.41805555555555574,13635.637155516242,13180.72154531329,-454.91561020295194,36810.77982818213,39879.108666526714,3068.3288383445833,0.04950891749599527,-0.00655886613057916,-0.056067783626574434
2160.0,2.5,3.597240498274303,0.41666666666666685,13596.20169252815,13141.210409379128,-454.9912831490219,36849.955184330385,39938.93493815554,3088.9797538251514,0.049528538494846376,-0.006562390435061188,-0.056090928929907566
2170.0,2.5,3.596222096985493,0.41527777777777797,13556.757448402108,13101.704539142544,-455.05290925956433,36889.34076963938,39998.38308987833,3109.04232023895,0.04954840947217945,-0.006565923150018744,-0.05611433262219819
2180.0,2.5,3.595210421835435,0.4138888888888891,13517.307314215544,13062.202183945501,-455.10513027004345,36928.93820409648,40057.47534479508,3128.5371406986014,0.049568532145313746,-0.006569465164485938,-0.05613799730979968
2190.0,2.5,3.5942048982414345,0.4125000000000002,13477.85250747349,13022.702606684772,-455.1499007887178,36968.748801034,40116.23000209256,3147.4812010585592,0.04958890776387838,-0.006573017175038223,-0.0561619249389166
2200.0,2.5,3.5932049994470128,0.4111111111111113,13438.393185072864,12983.205718870968,-455.1874662018963,37008.7736823403,40174.66294680887,3165.8892644685693,0.04960953726932034,-0.006576579767986142,-0.05618611703730648
2210.0,2.5,3.592210213381089,0.40972222222222243,13398.93002195677,12943.711138142453,-455.21888381431745,37049.01314386511,40232.78958474313,3183.7764408780204,0.04963042177557285,-0.006580153532525735,-0.05621057530809859
2220.0,2.5,3.5912200539782133,0.40833333333333355,13359.463381528152,12904.21866710878,-455.24471441937203,37089.46713388471,40290.62413026366,3201.1569963789516,0.04965156232089969,-0.0065837390150919614,-0.05623530133599165
2230.0,2.5,3.590234041128483,0.40694444444444466,13319.993918977018,12864.727882168057,-455.26603680896005,37130.13518040548,40348.18080733914,3218.0456269336573,0.04967296008620705,-0.006587336791624826,-0.05626029687783188
2240.0,2.5,3.5892517240411053,0.4055555555555558,13280.521967207655,12825.238620009644,-455.28334719801023,37171.01643199862,40405.47234542841,3234.455913429789,0.04969461613426329,-0.006590947372374875,-0.056285563506638166
2250.0,2.5,3.588272675447239,0.40416666666666684,13241.04763598699,12785.75081135137,-455.2968246356195,37212.10962941841,40462.51028064974,3250.400651231328,0.049716531494178824,-0.006594571217256853,-0.056311102711435676
2260.0,2.5,3.587296494561002,0.40277777777777796,13201.570710399319,12746.26455880577,-455.30615159354966,37253.41313325578,40519.3047261054,3265.891592849621,0.049738707114486955,-0.0065982087180083415,-0.056336915832495296
2270.0,2.5,3.5863227551960484,0.4013888888888891,13162.092020041619,12706.779374799802,-455.3126452418164,37294.925114966594,40575.867673514644,3280.9425585480494,0.04976114429317238,-0.006601860408537771,-0.056363004701710157
2280.0,2.5,3.585351042696462,0.4000000000000002,13122.612429781952,12667.294735971844,-455.3176938101078,37336.643458379185,40632.21059994985,3295.5671415706674,0.04978384437692169,-0.006605526813400545,-0.05638937119032224
2290.0,2.5,3.5843809387093897,0.3986111111111113,13083.133227946648,12627.80986408461,-455.3233638620386,37378.5658313071,40688.34542055704,3309.7795892499344,0.04980680889076407,-0.0066092085092293714,-0.05641601739999344
2300.0,2.5,3.5834121824920055,0.3972222222222225,13043.651547941978,12588.32648082967,-455.3250671123078,37420.689466036754,40744.27410870507,3323.584642668313,0.04983003791695363,-0.006612905437105273,-0.0564429433540589
2310.0,2.5,3.5824443931289762,0.39583333333333354,13004.168169752922,12548.844114956388,-455.32405479653426,37463.01161694633,40800.00647757996,3336.994860633633,0.04985353281929193,-0.006616618066117214,-0.056470150885409146
2320.0,2.5,3.5814771687743314,0.3944444444444447,12964.684710402133,12509.36179295235,-455.32291744978284,37505.52943774189,40855.55382404251,3350.024386300618,0.04987729529398977,-0.00662034698523275,-0.05649764227922252
2330.0,2.5,3.5805101321650508,0.39305555555555577,12925.202314856808,12469.87882706134,-455.3234877954674,37548.23994076235,40910.92598566823,3362.6860449058804,0.04990132690477336,-0.006624092707333427,-0.05652541961210679
2340.0,2.5,3.5795429168763233,0.39166666666666694,12885.722021628937,12430.394594474958,-455.32742715397944,37591.140024251705,40966.1322023433,3374.9921780915975,0.04992562921021392,-0.006627855724462206,-0.05655348493467613
2350.0,2.5,3.578575376954389,0.390277777777778,12846.23881962163,12390.912097950317,-455.32672167131386,37634.22590938177,41021.16757501896,3386.9416656371905,0.04995020153362814,-0.006631635572815736,-0.05658183710644388
2360.0,2.5,3.5776070805150297,0.3888888888888892,12806.755923715162,12351.429414149456,-455.32650956570615,37677.49458726584,41076.0457087234,3398.55112145756,0.04997504624891672,-0.006635433063465997,-0.05661047931238272
2370.0,2.5,3.5766377003849494,0.38750000000000023,12767.273732717926,12311.946308811432,-455.327423906494,37720.942749088324,41130.77352426535,3409.830775177026,0.050000164719376385,-0.006639248567759767,-0.05663941328713615
2380.0,2.5,3.575666909833755,0.3861111111111113,12727.792752499945,12272.462485914442,-455.3302665855026,37764.56710454535,41185.35796963,3420.790865084651,0.050025558371728195,-0.00664308247318062,-0.056668640844908816
2390.0,2.5,3.5746943900033,0.38472222222222247,12688.313373746596,12232.977717523081,-455.3356562235149,37808.36436634637,41239.80553150385,3431.4411651574774,0.05005122861367031,-0.0066469351487899965,-0.056698163762460306
2400.0,2.5,3.5737203378382034,0.38333333333333364,12648.833659951586,12193.493143430655,-455.3405165209315,37852.36958446687,41294.08667884694,3441.717094380074,0.0500771759731309,-0.006650804400259918,-0.056727980373390816
2410.0,2.5,3.5727437404049933,0.38194444444444475,12609.353506479925,12154.008830980212,-455.34467549971305,37896.514588826874,41348.257280875856,3451.7426920489816,0.05010340167960211,-0.006654694125841877,-0.056758095805443984
2420.0,2.5,3.571764494916759,0.3805555555555559,12569.872929668409,12114.524771487022,-455.3481581813867,37940.811912301695,41402.30884391083,3461.4969316091374,0.05012990702962225,-0.006658603668586533,-0.05678851069820878
2430.0,2.5,3.5707823754901495,0.379166666666667,12530.391990520815,12075.0409291911,-455.35106132971487,37985.26363568627,41456.24157811191,3470.9779424256412,0.050156693356281604,-0.006662532990159866,-0.05681922634644147
2440.0,2.5,3.5697970988941727,0.3777777777777781,12490.910774737498,12035.557253176845,-455.35352156065346,38029.86727497363,41510.05980123683,3480.1925262631994,0.050183762022185344,-0.006666482355203715,-0.05685024437738906
2450.0,2.5,3.568808422667567,0.3763888888888892,12451.429276719498,11996.073746596143,-455.3555301233555,38074.62076319489,41563.76497446113,3489.1442112662407,0.050211114372014976,-0.006670451825623863,-0.05688156619763884
2460.0,2.5,3.567815832577742,0.37500000000000033,12411.947728263509,11956.590270808136,-455.35745745537315,38119.50586134382,41617.378076852954,3497.872215509131,0.05023875186860741,-0.006674442924619481,-0.056913194793226894
2470.0,2.5,3.5668193143292997,0.37361111111111145,12372.465966219277,11917.106923395273,-455.35904282400406,38164.53540695626,41670.88434228212,3506.348935325863,0.05026667582960531,-0.006678454530626784,-0.0569451303602321
2480.0,2.5,3.565818647312229,0.37222222222222257,12332.98399058681,11877.623704357557,-455.3602862292537,38209.70940003225,41724.28377074875,3514.574370716502,0.050294887658825393,-0.0066824866096698585,-0.05697737426849525
2490.0,2.5,3.56481361144616,0.3708333333333337,12293.501801366103,11838.140613694984,-455.3611876711184,38255.027840571725,41777.57636225274,3522.548521681012,0.050323388779232765,-0.006686539127865197,-0.05700992790709796
2500.0,2.5,3.563803749217348,0.3694444444444448,12254.019532026658,11798.657571336538,-455.3619606901193,38300.47387996289,41830.77934701215,3530.3054670492565,0.05035218069185426,-0.006690613375526254,-0.05704279406738051
2510.0,2.5,3.5627887227345796,0.3680555555555559,12214.537250306077,11759.174536645083,-455.3627136609939,38346.0389673038,41883.901469599245,3537.862502295444,0.05038126489050754,-0.006694710023512805,-0.05707597491402034
2520.0,2.5,3.561768495079966,0.36666666666666703,12175.054855655351,11719.691569941964,-455.3632857133871,38391.73579546587,41936.92974966033,3545.1939541944594,0.05041064281458892,-0.006698828068864277,-0.0571094708834532
2530.0,2.5,3.5607428508125154,0.36527777777777815,12135.572348074485,11680.208671227188,-455.36367684729703,38437.5643644491,41989.86418719542,3552.2998227463177,0.050440315967359255,-0.006702967499360787,-0.05714328346672004
2540.0,2.5,3.5597115759159497,0.36388888888888926,12096.089727563474,11640.725840500763,-455.363887062711,38483.524674253495,42042.70478220445,3559.1801079509532,0.05047028587242425,-0.006707128302978568,-0.05717741417540281
2550.0,2.5,3.5586740272078377,0.3625000000000004,12056.607150940486,11601.242983446524,-455.36416749396267,38529.582858281035,42095.48300506151,3565.9001467804774,0.05050055414664652,-0.0067113129717002425,-0.05721186711834676
2560.0,2.5,3.557630214133124,0.3611111111111115,12017.124538795051,11561.760147824822,-455.3643909702296,38575.75606609205,42148.182919619794,3572.4268535277442,0.0505311223200722,-0.006715520268984825,-0.057246642589057026
2570.0,2.5,3.5565799684408987,0.3597222222222226,11977.641876880763,11522.277342203952,-455.3645346768117,38622.04737435177,42200.801666902844,3578.7542925510716,0.050561991973208965,-0.006719749978563456,-0.05728174195177242
2580.0,2.5,3.555523085169852,0.3583333333333337,11938.159165197627,11482.79456658393,-455.3645986136962,38668.45678306018,42253.339246910684,3584.882463850503,0.05059316471448314,-0.006724002110391358,-0.0573171668248745
2590.0,2.5,3.5544592561818407,0.35694444444444484,11898.676425814741,11443.311807667813,-455.3646181469285,38714.975133745516,42305.80345533336,3590.82832158784,0.05062464218462531,-0.0067282773121598765,-0.05735291949678519
2600.0,2.5,3.5533880236666446,0.355555555555556,11859.193712791704,11403.829032883958,-455.3646799077469,38761.57999216922,42358.21338819199,3596.633396022764,0.050656426062297435,-0.006732577179470042,-0.057389003241767475
2610.0,2.5,3.5523094062089857,0.3541666666666671,11819.710981759845,11364.346268965102,-455.36471279474245,38808.28977092359,42410.55337269024,3602.263601766652,0.05068851800095444,-0.006736900469346582,-0.05742541847030102
