cell,time_s,current_A,voltage_V,soc,negative_average_mol_m3,negative_surface_mol_m3,negative_gradient_mol_m3,positive_average_mol_m3,positive_surface_mol_m3,positive_gradient_mol_m3,negative_overpotential_V,positive_overpotential_V,total_overpotential_V
A,450.0,5.0,3.5809772917261493,0.49166666666666664,15681.87141908798,14859.562405717215,-822.3090133707647,33738.12824462056,38867.21918922683,5129.090944606272,0.07868094596044514,-0.012906279762733059,-0.0915872257231782
A,460.0,5.0,3.5782579185145758,0.4888888888888889,15612.269968218947,14774.48685099836,-837.7831172205861,33806.542393023556,39022.62391465855,5216.081521634995,0.07870660996026661,-0.012921725260454518,-0.09162833522072113
A,470.0,5.0,3.575665372609914,0.4861111111111111,15541.113856658656,14690.548320881808,-850.5655357768483,33875.6727856396,39172.97893118241,5297.306145542811,0.07873318625347625,-0.012937032462347828,-0.09167021871582408
A,480.0,5.0,3.5731790395421017,0.48333333333333334,15468.639942182004,14607.52380851708,-861.1161336649238,33945.493241060045,39319.11480309159,5373.6215620315415,0.07876070420847416,-0.012952256228301217,-0.09171296043677538
A,490.0,5.0,3.5707825495852523,0.48055555555555557,15395.057367075011,14525.235423894872,-869.821943180139,34015.979286988724,39461.687773451165,5445.708486462441,0.07878919084454805,-0.012967440888371444,-0.0917566317329195
A,500.0,5.0,3.5684628536244385,0.4777777777777778,15320.546298446101,14443.542181456607,-877.0041169894939,34087.108159243486,39601.21300529313,5514.104846049646,0.07881867034141812,-0.012982621599146685,-0.09180129194056481
A,510.0,5.0,3.566209389226001,0.47500000000000003,15245.262306909073,14362.331912135187,-882.9303947738863,34158.8588624565,39738.09912102124,5579.240258564736,0.07884916432153077,-0.012997826431692954,-0.09184699075322372
A,520.0,5.0,3.564013672489593,0.47222222222222227,15169.337221480198,14281.51796291037,-887.8192585698289,34231.21216389634,39872.66133791274,5641.449174016394,0.07888069099754348,-0.013013076560044091,-0.09189376755758757
A,530.0,5.0,3.561868288873305,0.4694444444444445,15092.883675352932,14201.02559454242,-891.8580808105125,34304.15055668765,40005.17603151279,5701.025474825139,0.07891326888696613,-0.013028391511516186,-0.09194166039848232
A,540.0,5.0,3.5597676977081014,0.46666666666666673,15015.990287828949,14120.80610663667,-895.1841811922786,34377.65825550473,40135.82325975229,5758.165004247559,0.07894690990725897,-0.013043781855468043,-0.09199069176272702
A,550.0,5.0,3.5577062318249277,0.46388888888888896,14938.735839171964,14040.806239925334,-897.9295992466305,34451.721101966155,40264.80938074004,5813.088278773881,0.07898163097672628,-0.013059262958974015,-0.0920408939357003
A,560.0,5.0,3.5556795850243663,0.4611111111111112,14861.18009718588,13960.992480713438,-900.1876164724417,34526.32654233334,40392.268519217745,5865.941976884402,0.07901744327333599,-0.013074843108616351,-0.09209228638195234
A,570.0,5.0,3.5536834264826176,0.4583333333333334,14783.37588700495,13881.329208289175,-902.0466787157748,34601.463478537415,40518.349049576136,5916.8855710387215,0.07905436108314522,-0.013090533558958319,-0.09214489464210354
A,580.0,5.0,3.5517140574050137,0.45555555555555566,14705.367454220159,13801.78931044308,-903.5781437770784,34677.121981965945,40643.16889513811,5966.046913172162,0.07909239681380283,-0.013106342973159988,-0.09219873978696282
A,590.0,5.0,3.549768155474269,0.4527777777777779,14627.188766021438,13722.350996211066,-904.8377698103723,34753.293505080495,40766.83018769741,6013.536682616912,0.07913156197485097,-0.013122278988983271,-0.09225384096383424
A,600.0,5.0,3.5478426825317295,0.4500000000000001,14548.871593152453,13642.995465772643,-905.87612737981,34829.9701129177,40889.42364663433,6059.453533716631,0.07917186799712105,-0.013138348622474146,-0.0923102166195952
A,610.0,5.0,3.545934907526071,0.44722222222222235,14470.4395134384,13563.708465273576,-906.7310481648237,34907.144937775825,41011.02578678672,6103.880849010893,0.0792133251982704,-0.013154557767240572,-0.09236788296551098
A,620.0,5.0,3.544042304307017,0.4444444444444446,14391.913388981327,13484.478017441676,-907.4353715396519,34984.811534319495,41131.70447375237,6146.892939432873,0.07925594369225487,-0.013170911797779773,-0.09242685549003465
A,630.0,5.0,3.5421624955956696,0.4416666666666668,14313.310285466427,13405.293894078557,-908.0163913878696,35062.96385923932,41251.521765779085,6188.557906539769,0.07929973352478614,-0.013187415870351242,-0.09248714939513739
A,640.0,5.0,3.5402932978130868,0.43888888888888905,14234.643111311356,13326.148644540654,-908.4944667707023,35141.59644440555,41370.530061628284,6228.933617222734,0.07934470395936018,-0.013204074317569243,-0.09254877827692942
A,650.0,5.0,3.5384325814083954,0.4361111111111113,14155.92372254956,13247.034938660323,-908.888783889237,35220.70374802656,41488.78075933363,6268.077011307076,0.0793908648461493,-0.013220891784582705,-0.092611756630732
A,660.0,5.0,3.536578372802059,0.4333333333333335,14077.160159956791,13167.947870544096,-909.2122894126951,35300.28071842105,41606.31677811034,6306.036059689293,0.07943822522457528,-0.013237872132316706,-0.09267609735689199
A,660.0000000000001,0.0,3.629254470158951,0.4333333333333335,14077.160159956791,13167.947870544096,-909.2122894126951,35300.28071842105,41606.31677811034,6306.036059689293,0.0,0.0,0.0
A,670.0,0.0,3.639008016722718,0.4333333333333335,14029.410228498677,13408.272045061784,-621.1381834368931,35344.193847024166,40944.11875310164,5599.924906077475,0.0,0.0,0.0
A,680.0,0.0,3.6446418597220114,0.4333333333333335,13986.179055752777,13489.402590138803,-496.7764656139734,35387.05255838993,40563.27018439099,5176.21762600106,0.0,0.0,0.0
A,690.0,0.0,3.648655613531579,0.4333333333333335,13946.80627005705,13540.174482939732,-406.6317871173178,35429.15568888403,40296.536637723184,4867.380948839156,0.0,0.0,0.0
A,700.0,0.0,3.6518197258934775,0.4333333333333335,13911.368692702072,13576.211763413576,-335.15692928849603,35470.65237341122,40089.365196508574,4618.712823097354,0.0,0.0,0.0
A,710.0,0.0,3.654456311325925,0.4333333333333335,13880.054983418997,13603.305371756698,-276.7496116622988,35511.63021860026,39918.97905332313,4407.34883472287,0.0,0.0,0.0
A,720.0,0.0,3.6567301275626702,0.4333333333333335,13852.88476251743,13624.332161105154,-228.55260141227518,35552.14594272856,39773.75856659424,4221.61262386568,0.0,0.0,0.0
A,730.0,0.0,3.658733531169351,0.4333333333333335,13829.658010233037,13640.94821934714,-188.70979088589775,35592.23762910337,39647.18080110381,4054.943172000436,0.0,0.0,0.0
A,740.0,0.0,3.6605279253967917,0.4333333333333335,13810.01735226061,13654.266125107339,-155.75122715327052,35631.931947866615,39534.93485233347,3903.0029044668554,0.0,0.0,0.0
A,750.0,0.0,3.6621550268701144,0.4333333333333335,13793.53928271915,13665.039897794999,-128.49938492415095,35671.247308486476,39434.097208915475,3762.849900428999,0.0,0.0,0.0
A,760.0,0.0,3.6636440644052555,0.4333333333333335,13779.79280176817,13673.80880596716,-105.98399580100886,35710.195852618526,39342.61904846815,3632.423195849624,0.0,0.0,0.0
A,770.0,0.0,3.665016274395891,0.4333333333333335,13768.366488600377,13680.969010767436,-87.39747783294115,35748.78471515382,39259.0096033395,3510.2248881856794,0.0,0.0,0.0
A,780.0,0.0,3.6662882587810777,0.4333333333333335,13758.89127285541,13686.829136992554,-72.06213586285594,35787.01711614705,39182.10833396289,3395.0912178158396,0.0,0.0,0.0
A,790.0,0.0,3.6674734501262183,0.4333333333333335,13751.04857876048,13691.636880122236,-59.41169863824325,35824.893011573666,39110.98230735304,3286.0892957793767,0.0,0.0,0.0
A,800.0,0.0,3.6685825814492765,0.4333333333333335,13744.566639319648,13695.58863149252,-48.97800782712875,35862.409441928045,39044.88777352868,3182.478331600636,0.0,0.0,0.0
A,810.0,0.0,3.669624570489121,0.4333333333333335,13739.211916289942,13698.844477087132,-40.36743920280969,35899.5610286685,38983.21026739853,3083.6492387300314,0.0,0.0,0.0
A,820.0,0.0,3.6706062524536525,0.4333333333333335,13734.791566018806,13701.525942344693,-33.26562367411316,35936.33991466749,38925.47431619988,2989.134401532385,0.0,0.0,0.0
A,830.0,0.0,3.671533632405488,0.4333333333333335,13731.14291290433,13703.735782847652,-27.407130056677488,35972.73649025465,38871.266159248844,2898.529668994197,0.0,0.0,0.0
A,840.0,0.0,3.6724116983964925,0.4333333333333335,13728.131578544402,13705.556436946712,-22.575141597690163,36008.73956912261,38820.2417807324,2811.50221160979,0.0,0.0,0.0
A,850.0,0.0,3.6732446153698763,0.4333333333333335,13725.648967537152,13707.05357493614,-18.595392601011554,36044.336565088146,38772.11325992739,2727.7766948392455,0.0,0.0,0.0
A,860.0,0.0,3.674036734491685,0.4333333333333335,13723.595197930432,13708.292504065674,-15.302693864758112,36079.514791038215,38726.58994581881,2647.075154780592,0.0,0.0,0.0
A,870.0,0.0,3.674790712635856,0.4333333333333335,13721.90649671696,13709.309362689935,-12.597134027024367,36114.259394378954,38683.48335368608,2569.223959307128,0.0,0.0,0.0
A,880.0,0.0,3.6755102812916927,0.4333333333333335,13720.505353926612,13710.155650607563,-10.349703319048785,36148.55746967314,38642.55009648906,2493.992626815918,0.0,0.0,0.0
A,890.0,0.0,3.6761972160623095,0.4333333333333335,13719.353826756294,13710.850360283215,-8.503466473079243,36182.39361969142,38603.66080473279,2421.267185041368,0.0,0.0,0.0
A,900.0,0.0,3.676853811568571,0.4333333333333335,13718.409036806424,13711.41974755313,-6.989289253295283,36215.75397384629,38566.66075280319,2350.9067789569017,0.0,0.0,0.0
A,910.0,0.0,3.677482314306245,0.4333333333333335,13717.631685074026,13711.888581796844,-5.743103277181945,36248.62546894925,38531.40142146075,2282.7759525115034,0.0,0.0,0.0
A,920.0,0.0,3.6780841712262364,0.4333333333333335,13716.997435205198,13712.268760713583,-4.7286744916145835,36280.994854834295,38497.78126052827,2216.7864056939725,0.0,0.0,0.0
A,930.0,0.0,3.678661321172572,0.4333333333333335,13716.47912047891,13712.579242941836,-3.8998775370746444,36312.85075587543,38465.67424433028,2152.823488454851,0.0,0.0,0.0
A,940.0,0.0,3.679215379978875,0.4333333333333335,13716.052604648978,13712.834278010347,-3.2183266386309697,36344.18269976211,38434.97449019792,2090.791790435811,0.0,0.0,0.0
A,950.0,0.0,3.6797475491967346,0.4333333333333335,13715.705367101938,13713.04122630372,-2.6641407982187957,36374.98070128384,38405.60060357816,2030.6199022943183,0.0,0.0,0.0
A,960.0,0.0,3.6802593496811973,0.4333333333333335,13715.418189439904,13713.212936598691,-2.2052528412132233,36405.23698527076,38377.45572107299,1972.2187358022275,0.0,0.0,0.0
A,970.0,0.0,3.680751924410943,0.4333333333333335,13715.179663035213,13713.356362653003,-1.823300382209709,36434.94435637821,38350.465039761475,1915.5206833832635,0.0,0.0,0.0
A,980.0,0.0,3.681226201670526,0.4333333333333335,13714.982329242372,13713.475403769862,-1.5069254725094652,36464.09667628539,38324.56664713351,1860.4699708481203,0.0,0.0,0.0
A,990.0,0.0,3.6816831536203516,0.4333333333333335,13714.817788136133,13713.575117673628,-1.2426704625049751,36492.68948949971,38299.697486521516,1807.0079970218067,0.0,0.0,0.0
A,1000.0,0.0,3.6821236185921027,0.4333333333333335,13714.680943776135,13713.658447228958,-1.0224965471770702,36520.71887352895,38275.80271718865,1755.0838436596969,0.0,0.0,0.0
A,1010.0,0.0,3.682548282644537,0.4333333333333335,13714.568136428337,13713.726693227398,-0.8414432009394659,36548.182490679894,38252.83656375473,1704.6540730748384,0.0,0.0,0.0
A,1020.0,0.0,3.6829580470568586,0.4333333333333335,13714.474039244777,13713.784408593763,-0.6896306510134309,36575.07880728771,38230.74269353852,1655.6638862508116,0.0,0.0,0.0
A,1030.0,0.0,3.6833535126548353,0.4333333333333335,13714.396388960591,13713.832196869887,-0.5641920907037274,36601.407582378175,38209.48151454454,1608.073932166364,0.0,0.0,0.0
A,1040.0,0.0,3.6837352756210313,0.4333333333333335,13714.33278794833,13713.870948077218,-0.46183987111180613,36627.169657160455,38189.01435728809,1561.8447001276363,0.0,0.0,0.0
A,1050.0,0.0,3.6841039274727057,0.4333333333333335,13714.281194720967,13713.901787679473,-0.37940704149332305,36652.36674868889,38169.30343159827,1516.9366829093851,0.0,0.0,0.0
A,1060.0,0.0,3.684460158419904,0.4333333333333335,13714.239839609052,13713.927425235777,-0.31241437327480526,36677.00104235448,38150.306376740955,1473.305334386474,0.0,0.0,0.0
A,1070.0,0.0,3.6848044294082016,0.4333333333333335,13714.206505413793,13713.947955755653,-0.25854965813960007,36701.076506381,38131.99342463787,1430.9169182568658,0.0,0.0,0.0
A,1080.0,0.0,3.685137238037478,0.4333333333333335,13714.178684189534,13713.964314545263,-0.21436964427084604,36724.59783050754,38114.33336426973,1389.735533762192,0.0,0.0,0.0
A,1090.0,0.0,3.6854590702141765,0.4333333333333335,13714.156733805712,13713.9771167752,-0.17961703051150835,36747.56947060531,38097.29601577645,1349.7265451711355,0.0,0.0,0.0
A,1100.0,0.0,3.685770387876074,0.4333333333333335,13714.140160180741,13713.987075950054,-0.1530842306874547,36769.99685623702,38080.85287574331,1310.8560195062892,0.0,0.0,0.0
A,1110.0,0.0,3.6860716273928102,0.4333333333333335,13714.126228952955,13713.995188437339,-0.13104051561640517,36791.88678477792,38064.9771773546,1273.0903925766834,0.0,0.0,0.0
A,1120.0,0.0,3.6863632174377923,0.4333333333333335,13714.112789938677,13714.00249310581,-0.11029683286687941,36813.246345098036,38049.64289972315,1236.396554625113,0.0,0.0,0.0
A,1130.0,0.0,3.686645466167125,0.4333333333333335,13714.10319570138,13714.007843994443,-0.09535170693743567,36834.0817618511,38034.830506849255,1200.7487449981563,0.0,0.0,0.0
A,1140.0,0.0,3.6869187755549326,0.4333333333333335,13714.09487814855,13714.012424209806,-0.08245393874312867,36854.401075132795,38020.51596365598,1166.1148885231814,0.0,0.0,0.0
A,1150.0,0.0,3.68718349763865,0.4333333333333335,13714.087194957185,13714.016655196732,-0.07053976045244781,36874.212171265914,38006.678064687396,1132.4658934214822,0.0,0.0,0.0
A,1160.0,0.0,3.687439953759432,0.4333333333333335,13714.079890750716,13714.020719052442,-0.05917169827444013,36893.52324222382,37993.29742799558,1099.7741857717629,0.0,0.0,0.0
A,1170.0,0.0,3.6876884079099104,0.4333333333333335,13714.073690357876,13714.02419056965,-0.04949978822696721,36912.34281924089,37980.357829850764,1068.0150106098736,0.0,0.0,0.0
A,1180.0,0.0,3.687929166446055,0.4333333333333335,13714.06818017214,13714.02734288449,-0.040837287649992504,36930.67936727761,37967.841077284225,1037.1617100066142,0.0,0.0,0.0
A,1190.0,0.0,3.688162499936743,0.4333333333333335,13714.063515674154,13714.030091869823,-0.033423804330595885,36948.54149906671,37955.73099797021,1007.189498903499,0.0,0.0,0.0
A,1200.0,0.0,3.688388663750822,0.4333333333333335,13714.0594963682,13714.032533128924,-0.02696323927557387,36965.93850063207,37944.01238594842,978.0738853163493,0.0,0.0,0.0
A,1210.0,0.0,3.68860790140616,0.4333333333333335,13714.056029299467,13714.034686210993,-0.021343088474168326,36982.87960503354,37932.67079635967,949.7911913261341,0.0,0.0,0.0
A,1220.0,0.0,3.6888204467506154,0.4333333333333335,13714.053277961424,13714.036411480198,-0.016866481226315955,36999.37371003388,37921.69241486884,922.3187048349646,0.0,0.0,0.0
A,1230.0,0.0,3.689026523974223,0.4333333333333335,13714.051243830003,13714.037638402215,-0.013605427788206725,37015.42989644829,37911.06406171677,895.6341652684787,0.0,0.0,0.0
A,1240.0,0.0,3.689226352685941,0.4333333333333335,13714.04976029615,13714.038502645088,-0.011257651061896468,37031.0576465228,37900.77292950828,869.7152829854822,0.0,0.0,0.0
A,1250.0,0.0,3.68942014684151,0.4333333333333335,13714.04858162309,13714.039173828645,-0.009407794444996398,37046.26639161869,37890.80661889104,844.5402272723513,0.0,0.0,0.0
A,1260.0,0.0,3.6896073818868618,0.4333333333333335,13714.047560577581,13714.039772873968,-0.007787703612848418,37061.015796483356,37881.19073769178,820.1749412084246,0.0,0.0,0.0
A,1260.0000000000002,2.5,3.633880910431265,0.43333333333333346,13714.047560577581,13714.039772873968,-0.007787703612848418,37061.015796483356,37881.19073769178,820.1749412084246,0.04926835743618796,-0.006458114019409023,-0.05572647145559698
A,1270.0,2.5,3.6263564347415413,0.43194444444444463,13698.52170132795,13554.390275936812,-144.1314253911387,37093.47984893274,38261.34090492258,1167.8610559898443,0.049335682770934836,-0.006474842216856577,-0.05581052498779141
A,1280.0,2.5,3.6218261829050538,0.43055555555555575,13680.722325911102,13474.29427993169,-206.42804597941176,37126.309442834914,38500.80767358049,1374.4982307455793,0.04937095621351757,-0.006485951976369979,-0.055856908189887554
A,1290.0,2.5,3.618446857534635,0.42916666666666686,13660.98269559829,13409.323752196495,-251.6589434017951,37159.361460995555,38683.375019397565,1524.01355840201,0.049400309079850935,-0.006494723929986244,-0.055895033009837176
A,1300.0,2.5,3.6156662254450485,0.427777777777778,13639.265687065,13351.799517520496,-287.46616954450474,37192.56807677746,38835.94157198052,1643.3734952030572,0.049426854566734776,-0.006502257210511965,-0.05592911177724674
A,1310.0,2.5,3.6132505138347297,0.4263888888888891,13615.4769714497,13298.765740682133,-316.71123076756703,37225.891503535546,38970.10285153771,1744.2113480021653,0.04945179345319343,-0.006509035803197542,-0.05596082925639097
A,1320.0,2.5,3.611082241680923,0.4250000000000002,13589.609348691616,13248.747519105676,-340.86182958593963,37259.30929307789,39091.724393903474,1832.4151008255867,0.049475725498347445,-0.006515306556841677,-0.05599103205518912
A,1330.0,2.5,3.609096734907391,0.4236111111111113,13561.765027364736,13200.94286842036,-360.8221589443765,37292.80823667928,39204.02270306417,1911.2144663848885,0.049498973147961874,-0.0065212036548622605,-0.05602017680282413
A,1340.0,2.5,3.607251092160582,0.42222222222222244,13532.123697627123,13154.793175578245,-377.33052204887827,37326.380648863334,39309.144097537275,1982.7634486739407,0.04952176492152158,-0.0065268177226401455,-0.056048582644161724
A,1350.0,2.5,3.605515547055994,0.42083333333333356,13500.897070229661,13109.911878632725,-390.9851915969357,37360.02262478449,39408.58524531814,2048.562620533652,0.049544260448327375,-0.00653221256804301,-0.056076473016370386
A,1360.0,2.5,3.6038697303142246,0.4194444444444447,13468.301670691415,13066.034238386197,-402.2674323052179,37393.733258598186,39503.36270133448,2109.6294427362955,0.04956656895317102,-0.006537431062868719,-0.05610400001603974
A,1370.0,2.5,3.6022987829704314,0.4180555555555558,13434.544242335489,13022.96432940255,-411.5799129329389,37427.51394751389,39594.21341269529,2166.6994651813948,0.0495887719166484,-0.006542504055008426,-0.056131275971656826
A,1380.0,2.5,3.6007910280043216,0.4166666666666669,13399.809752001875,12980.546746734468,-419.2630052674067,37461.36781722856,39681.71766951614,2220.3498522875816,0.04961093526395282,-0.006547456042815955,-0.05615839130676877
A,1390.0,2.5,3.599337020812538,0.415277777777778,13364.257560461725,12938.656464745258,-425.60109571646717,37495.29939483668,39766.34657311895,2271.0471782822715,0.04963311320043198,-0.006552307170166951,-0.05618542037059893
A,1400.0,2.5,3.5979291403004,0.41388888888888914,13328.02416898199,12897.193828993046,-430.8303399889446,37529.314414564484,39848.47981032632,2319.1653957618328,0.04965534977063625,-0.006557073761200917,-0.05621242353183717
A,1410.0,2.5,3.596561328887472,0.41250000000000026,13291.224965827849,12856.081353100793,-435.14361272705537,37563.41974276789,39928.41622506074,2364.9964822928523,0.049677679682089526,-0.006561768547832238,-0.05623944822992177
A,1420.0,2.5,3.595228412072374,0.41111111111111137,13253.958832810054,12815.253549699493,-438.70528311056114,37597.62306193246,40006.41173302101,2408.788671088543,0.049700133143182695,-0.0065664026051635675,-0.056266535748346266
A,1430.0,2.5,3.593926498636862,0.4097222222222225,13216.304110848723,12774.664728201877,-441.63938264684657,37631.93307987011,40082.65210933981,2450.7190294696993,0.04972273106878318,-0.006570983525868006,-0.056293714594651184
A,1440.0,2.5,3.59265187957265,0.4083333333333336,13178.32908121171,12734.271126932137,-444.0579542795731,37666.358881585445,40157.31884572833,2490.9599641428867,0.049745494528523754,-0.006575519183665316,-0.05632101371218907
A,1450.0,2.5,3.5914012754908406,0.4069444444444447,13140.092884038235,12694.035329563,-446.0575544752355,37700.90978447047,40230.57276187199,2529.6629774015237,0.04976844214346179,-0.006580016689362101,-0.05634845883282389
A,1460.0,2.5,3.590172072459609,0.40555555555555584,13101.639938756582,12653.930516631784,-447.70942212479713,37735.595769116146,40302.5381448789,2566.942375762752,0.049791587401626376,-0.006584481319825707,-0.05637606872145208
A,1470.0,2.5,3.588962056191684,0.40416666666666695,13063.005592384978,12613.936025660203,-449.06956672477463,37770.42701871695,40373.318223727416,2602.8912050104627,0.04981494090658017,-0.006588917364900603,-0.05640385827148077
A,1480.0,2.5,3.5877687411699197,0.40277777777777807,13024.228420419724,12574.025751612086,-450.2026688076385,37805.41295121009,40443.036538960434,2637.6235877503423,0.049838517061373905,-0.006593330684743182,-0.056431847746117085
A,1490.0,2.5,3.586590942012048,0.4013888888888892,12985.322554273976,12534.19568895784,-451.1268653161369,37840.564364654005,40511.7378948216,2671.1735301675944,0.04986231770472675,-0.006597722404056923,-0.05646004010878367
A,1500.0,2.5,3.5854265438672925,0.4000000000000003,12946.316847709182,12494.424850410189,-451.8919972989934,37875.890172287065,40579.527700647806,2703.6375283607413,0.04988635511254103,-0.00660209769962372,-0.056488452812164754
A,1510.0,2.5,3.5842742986044,0.3986111111111114,12907.22491455526,12454.70681521896,-452.5180993362992,37911.39994562306,40646.45887562759,2735.058930004532,0.04991063318919931,-0.006606458579761876,-0.056517091768961185
A,1520.0,2.5,3.5831329918107837,0.39722222222222253,12868.059053221365,12415.035163604276,-453.02388961708857,37947.10262853238,40712.58381791231,2765.481189379927,0.049935156023487845,-0.006610807153999265,-0.05654596317748711
A,1530.0,2.5,3.582001162154912,0.39583333333333365,12828.834548217372,12375.398594426293,-453.43595379107865,37983.00604617906,40777.9720160774,2794.965969898338,0.04995993095854531,-0.006615146803561603,-0.056575077762106914
A,1540.0,2.5,3.580877644680124,0.39444444444444476,12789.563093758998,12335.790197359776,-453.7728963992213,38019.11765239297,40842.675423775145,2823.5577713821767,0.049984962870752145,-0.006619479901518997,-0.05660444277227114
A,1550.0,2.5,3.579761472150854,0.3930555555555559,12750.25111940794,12296.20627786452,-454.04484154342026,38055.4444667749,40906.73462124728,2851.290154472379,0.050010254774455594,-0.006623808176449198,-0.05663406295090479
A,1560.0,2.5,3.578651556415361,0.391666666666667,12710.908536248935,12256.640192049523,-454.26834419941224,38091.99235083145,40970.19868398867,2878.2063331572135,0.050035811715177285,-0.0066281340374178726,-0.05666394575259516
A,1570.0,2.5,3.577546928283973,0.3902777777777781,12671.543085083604,12217.086902473402,-454.4561826102017,38128.76654532042,41033.10994495057,2904.3433996301537,0.050061637883677616,-0.00663245954593666,-0.056694097429614274
A,1580.0,2.5,3.576446887802763,0.38888888888888923,12632.156826530396,12177.545851680658,-454.61097484973834,38165.772103732466,41095.49438762616,2929.722283893694,0.05008773465464426,-0.00663678572597418,-0.05672452038061844
A,1590.0,2.5,3.575350628282109,0.38750000000000034,12592.755349408053,12138.013804346183,-454.74154506187006,38203.012727140034,41157.38523641879,2954.372509278757,0.05011410522968225,-0.006641114171837994,-0.05675521940152024
A,1600.0,2.5,3.5742574443953394,0.38611111111111146,12553.340990441635,12098.489222933995,-454.85176750764003,38240.49202508453,41218.80991754071,2978.31789245618,0.05014075176745116,-0.0066454461456080475,-0.05678619791305921
A,1610.0,2.5,3.573166722418335,0.3847222222222226,12513.915368527816,12058.971600496317,-454.9437680314986,38278.21272236013,41279.79042077317,3001.5776984130425,0.0501676757810723,-0.006649782585511672,-0.05681745836658397
A,1620.0,2.5,3.5720778730728338,0.3833333333333337,12474.479694531396,12019.460508302058,-455.0191862293377,38316.17695892816,41340.34760024687,3024.1706413187057,0.05019487876087854,-0.006654124399304196,-0.05684900316018274
A,1630.0,2.5,3.5709902566659575,0.3819444444444448,12435.035972568145,11979.954352326613,-455.0816202415317,38354.386349256754,41400.50591255604,3046.119563299282,0.05022236304153608,-0.006658472804593497,-0.056880835846129574
A,1640.0,2.5,3.569903327832351,0.3805555555555559,12395.584805939205,11940.452804132861,-455.1320018063434,38392.841889266776,41460.284125386876,3067.4422361200996,0.05025013012707514,-0.006662828659425647,-0.05691295878650079
A,1650.0,2.5,3.568816547443597,0.37916666666666704,12356.127287920152,11900.955267626025,-455.1720202941269,38431.54403838394,41519.700882254736,3088.156843870798,0.05027818174000912,-0.006667192855880151,-0.056945374595889275
A,1660.0,2.5,3.5677293613336882,0.37777777777777816,12316.664859221479,11861.46059865595,-455.2042605655279,38470.49271614377,41578.776053192196,3108.2833370484223,0.050306520033676194,-0.006671566419994522,-0.056978086453670716
A,1670.0,2.5,3.566641284789526,0.3763888888888893,12277.197889980514,11821.96856925145,-455.22932072906406,38509.6874214436,41637.525342438574,3127.837920994971,0.050335146546064684,-0.006675950111332246,-0.05701109665739693
A,1680.0,2.5,3.565551960918831,0.3750000000000004,12237.724514410535,11782.48090215347,-455.24361225706525,38549.12733474909,41695.956608003136,3146.829273254043,0.05036406140517152,-0.0066803441329503855,-0.05704440553812191
A,1690.0,2.5,3.5644608497145804,0.3736111111111115,12198.247078001059,11742.995780294581,-455.251297706478,38588.81095180385,41754.08947467183,3165.278522867986,0.050393267338369754,-0.0066847496005569855,-0.05707801693892674
A,1700.0,2.5,3.563367431174215,0.3722222222222226,12158.76794456069,11703.511460235424,-455.2564843252658,38628.73637204952,41811.94246079582,3183.2060887463012,0.050422767091081934,-0.006689167589972677,-0.05711193468105461
A,1710.0,2.5,3.562271134590961,0.37083333333333374,12119.290981807637,11664.025036835836,-455.2659449718012,38668.901237703016,41869.537398930916,3200.6361612278997,0.05045256436178023,-0.00669359947538172,-0.05714616383716195
A,1720.0,2.5,3.561171968963254,0.36944444444444485,12079.806773485858,11624.543827641406,-455.2629458444517,38709.303848520954,41926.86010064763,3217.5562521266766,0.05048265512708492,-0.00669804387778718,-0.0571806990048721
A,1730.0,2.5,3.560069478798085,0.36805555555555597,12040.317134473236,11585.066504559067,-455.2506299141696,38749.9414061911,41983.92567081986,3233.984264628758,0.050513041850232344,-0.006702501681104717,-0.057215543531337065
A,1740.0,2.5,3.5589630628053195,0.3666666666666671,12000.827554055675,11545.58891220092,-455.23864185475577,38790.81060099148,42040.75842636123,3249.9478253697525,0.05054372926329383,-0.0067069745314446046,-0.05725070379473843
A,1750.0,2.5,3.5578521882894263,0.3652777777777782,11961.342154794047,11506.107949899646,-455.23420489440105,38831.90801473094,42097.37851306402,3265.470498333074,0.05057472141415523,-0.00671146379912616,-0.05728618521328139
A,1760.0,2.5,3.5567363646460524,0.3638888888888893,11921.864303542492,11466.621095828765,-455.2432077137273,38873.230097207284,42153.80358177129,3280.5734845640036,0.0506060220068652,-0.006715970700994519,-0.057321992707859724
A,1770.0,2.5,3.555616054497199,0.36250000000000043,11882.375508931453,11427.142590758265,-455.2329181731875,38914.77462673309,42209.99272156893,3295.2180948358437,0.05063762136414856,-0.006720491765541315,-0.05735811312968987
A,1780.0,2.5,3.5544904109190365,0.36111111111111155,11842.887968376132,11387.663142144807,-455.2248262313242,38956.53718909486,42265.98621269475,3309.449023599889,0.05066952849943055,-0.006725030028782728,-0.05739455852821328
A,1790.0,2.5,3.5533590362642795,0.35972222222222267,11803.403637903963,11348.181313136034,-455.2223247679285,38998.51397919795,42321.79674186326,3323.282762665309,0.05070174629658808,-0.006729586360085432,-0.05743133265667351
A,1800.0,2.5,3.552221512444801,0.3583333333333338,11763.925149002189,11308.695151612628,-455.2299973895606,39040.7010958405,42377.438468700464,3336.737372859963,0.050734278134223085,-0.006734161779772101,-0.05746843991399519
A,1810.0,2.5,3.55107767226567,0.3569444444444449,11724.449589537562,11269.206894670275,-455.24269486728736,39083.09474119702,42432.91045866961,3349.815717472593,0.05076712397523277,-0.0067387560866028215,-0.05750588006183559
