cell,time_s,current_A,voltage_V,soc,negative_average_mol_m3,negative_surface_mol_m3,negative_gradient_mol_m3,positive_average_mol_m3,positive_surface_mol_m3,positive_gradient_mol_m3,negative_overpotential_V,positive_overpotential_V,total_overpotential_V
A,1780.0,2.5,3.6109476659013517,0.4361111111111113,13974.007636033366,13520.29744190512,-453.71019412824535,36838.98282518098,39135.70696779209,2296.724142611107,0.04935057404802415,-0.006517603915062323,-0.05586817796308647
A,1790.0,2.5,3.6097055204901065,0.4347222222222224,13934.704778674515,13480.706129016147,-453.99864965836787,36866.064099271185,39205.79961326029,2339.735513989108,0.04936809545453449,-0.006521297795769464,-0.055889393250303954
A,1800.0,2.5,3.60848274490166,0.4333333333333335,13895.370387629824,13441.133968544955,-454.23641908486934,36893.61720546952,39275.104322579966,2381.487117110446,0.049385854487151125,-0.006524989832263385,-0.05591084431941451
A,1810.0,2.5,3.607278061809253,0.43194444444444463,13856.008529877314,13401.57836554471,-454.43016433260345,36921.64205243409,39343.6624723836,2422.020419949513,0.04940385278704881,-0.006528681102404562,-0.05593253388945338
A,1820.0,2.5,3.6060902437919378,0.43055555555555575,13816.624109340617,13362.036342036872,-454.58776730374484,36950.137638765635,39411.51464438109,2461.3770056154535,0.04942209224911251,-0.00653237273901372,-0.05595446498812623
A,1830.0,2.5,3.604918083556976,0.42916666666666686,13777.223886062824,13322.503981807857,-454.71990425496733,36979.10192990976,39478.702218719736,2499.6002888099756,0.049440575295840616,-0.006536066014374335,-0.05597664131021495
A,1840.0,2.5,3.6037606170069005,0.427777777777778,13737.807684467969,13282.981237947164,-454.8264465208049,37008.533207211716,39545.25396936608,2536.720762154364,0.04945930261441793,-0.006539761593193065,-0.05599906420761099
A,1850.0,2.5,3.602616810706201,0.4263888888888891,13698.379803647393,13243.465532173763,-454.9142714736299,37038.42838596719,39611.20434246257,2572.7759564953813,0.04947827612876786,-0.006543460526721899,-0.056021736655489755
A,1860.0,2.5,3.60148568297216,0.4250000000000002,13658.944478999754,13203.954313491568,-454.9901655081867,37068.78372968309,39676.58619559954,2607.802465916451,0.0494974978270957,-0.006547163854489898,-0.056044661681585596
A,1870.0,2.5,3.6003664574579393,0.4236111111111113,13619.500343058502,13164.448378667692,-455.0519643908101,37099.59587446203,39741.42137982439,2641.825505362358,0.04951696811460795,-0.0065508720578990815,-0.05606784017250703
A,1880.0,2.5,3.599258278874101,0.42222222222222244,13580.050296149833,13124.945971734847,-455.10432441498597,37130.86011874392,39805.73764856999,2674.8775298260734,0.04953668867174191,-0.006554586010360395,-0.0560912746821023
A,1890.0,2.5,3.5981603789353773,0.42083333333333356,13540.595568289533,13085.44634792225,-455.1492203672824,37162.571545684164,39869.55859888043,2706.987053196266,0.04955666072250217,-0.006558306403935198,-0.05611496712643737
A,1900.0,2.5,3.5970720499785838,0.4194444444444447,13501.13631412124,13045.949419760544,-455.1868943606969,37194.72513132115,39932.90514798179,2738.180016660641,0.04957688518478463,-0.00656203382479163,-0.056138919009576266
A,1910.0,2.5,3.595992608443098,0.4180555555555558,13461.673213034272,13006.454801856618,-455.21841117765325,37227.31518997057,39995.797610487134,2768.482420516564,0.04959736314781018,-0.006565768869461377,-0.05616313201727156
A,1920.0,2.5,3.594921407271554,0.4166666666666669,13422.206624114007,12966.962300123181,-455.24432399082616,37260.33579714534,40058.25489341123,2797.9190962658904,0.049618095623508995,-0.0065695120944421915,-0.056187607717951185
A,1930.0,2.5,3.5938578143154856,0.415277777777778,13382.737206933487,12927.471487744184,-455.2657191893031,37293.780716611036,40120.29574389222,2826.5150272811807,0.04963908376725679,-0.006573264087914219,-0.05621234785517101
A,1940.0,2.5,3.592801235294213,0.41388888888888914,13343.265291990518,12887.982202901007,-455.2830890895111,37327.64347854827,40181.93726621553,2854.2937876672586,0.04966032861625665,-0.006577025378198251,-0.056237353994454904
A,1950.0,2.5,3.5917511072499604,0.41250000000000026,13303.791004864173,12848.494367648156,-455.2966372160172,37361.9173123745,40243.195234514504,2881.277922140005,0.04968183118031239,-0.006580796448453308,-0.0562626276287657
A,1960.0,2.5,3.5907069030074026,0.41111111111111137,13264.314109640172,12809.008096384985,-455.3060132551873,37396.59517126411,40304.08374354398,2907.4885722798717,0.04970359237910881,-0.006584577711144633,-0.05628817009025344
A,1970.0,2.5,3.589668074815266,0.4097222222222225,13224.835437724018,12769.522900827806,-455.3125368962119,37431.669986980516,40364.618734867094,2932.9487478865776,0.049725613482035615,-0.0065883697252223875,-0.056313983207258
A,1980.0,2.5,3.588634093331656,0.4083333333333336,13185.355849146184,12730.038260678908,-455.31758846727644,37467.13452483592,40424.815483724575,2957.6809588886535,0.049747895804359864,-0.006592173041541397,-0.05634006884590126
A,1990.0,2.5,3.5876044313139257,0.4069444444444447,13145.876626459469,12690.553401395708,-455.32322506376113,37502.98147081003,40484.689592226656,2981.7081214166246,0.0497704408361991,-0.006595988264527176,-0.05636642910072628
A,2000.0,2.5,3.5865787246198484,0.40555555555555584,13106.395017569885,12651.06997524587,-455.32504232401516,37539.20306666624,40544.24669082541,3005.043624159167,0.049793248693614574,-0.006599815388426793,-0.056393064082041366
A,2010.0,2.5,3.585556500594804,0.40416666666666695,13066.911639655737,12611.587608980837,-455.3240306748994,37575.791797121536,40603.49965615316,3027.7078590316232,0.04981632065419028,-0.0066036548907271245,-0.05641997554491741
A,2020.0,2.5,3.584537261974929,0.40277777777777807,13027.42816475208,12572.10529621671,-455.3228685353697,37612.74021502061,40662.46328343766,3049.72306841705,0.0498396583973297,-0.0066075074021139405,-0.05644716579944364
A,2030.0,2.5,3.5835205434570536,0.4013888888888892,12987.945732923767,12532.62235223578,-455.3233806879871,37650.040831045284,40721.15064683939,3071.1098157941087,0.04986326345189747,-0.00661137347086268,-0.05647463692276015
A,2040.0,2.5,3.5825058915665142,0.4000000000000003,12948.465476803609,12493.138097933226,-455.32737887038274,37687.68616733,40779.57434681077,3091.8881794807676,0.049887137377904976,-0.006615253641367559,-0.056502391019272534
A,2050.0,2.5,3.5814930918859966,0.3986111111111114,12908.982267053716,12453.655606232476,-455.3266608212398,37725.667888665084,40837.73187818956,3112.063989524475,0.04991127946308397,-0.006619147469266859,-0.05653042693235083
A,2060.0,2.5,3.580481632824826,0.39722222222222253,12869.499357925504,12414.17293051615,-455.32642740935444,37763.978926158314,40895.64002517297,3131.6610990146582,0.04993569204819109,-0.00662305581140264,-0.05655874785959373
A,2070.0,2.5,3.5794711157886345,0.39583333333333365,12830.017147079649,12374.689837160366,-455.3273099192829,37802.61189459842,40953.30853422985,3150.696639631431,0.049960376466937254,-0.006626979079646999,-0.056587355546584256
A,2080.0,2.5,3.57846114584991,0.39444444444444476,12790.536139088337,12335.206030861731,-455.33010822660617,37841.559543489566,41010.74710562257,3169.1875621330037,0.04998533411536683,-0.006630917703250859,-0.056616251818617694
A,2090.0,2.5,3.577451338386749,0.3930555555555559,12751.056746244803,12295.721270999118,-455.3354752456853,37880.81473314591,41067.96494722045,3187.150214074536,0.05001056637949324,-0.006634872097788085,-0.056645438477281325
A,2100.0,2.5,3.5764417797530363,0.391666666666667,12711.577102757292,12256.236655116427,-455.340447640865,37920.407101408055,41124.93879666178,3204.531695253725,0.05003607380003994,-0.0066388404278873575,-0.056674914227927295
A,2100.0000000000005,0.0,3.6331166939809636,0.39166666666666694,12711.577102757292,12256.236655116427,-455.340447640865,37920.407101408055,41124.93879666178,3204.531695253725,0.0,0.0,0.0
A,2110.0,0.0,3.638375105772068,0.39166666666666694,12687.621889162827,12376.422440404252,-311.19944875857436,37942.18976642804,40792.21642364903,2850.0266572209875,0.0,0.0,0.0
A,2120.0,0.0,3.641319012261988,0.39166666666666694,12665.939800271586,12417.076851862648,-248.86294840893788,37963.50117823542,40600.24043175603,2636.739253520609,0.0,0.0,0.0
A,2130.0,0.0,3.6433922695104,0.39166666666666694,12646.198528006798,12442.482471630674,-203.71605637612447,37984.48631903509,40465.409307076494,2480.922988041406,0.0,0.0,0.0
A,2140.0,0.0,3.6450099947549988,0.39166666666666694,12628.434253605905,12460.530605628219,-167.90364797768598,38005.21538419695,40360.52228185408,2355.3068976571303,0.0,0.0,0.0
A,2150.0,0.0,3.646347116689717,0.39166666666666694,12612.73972396275,12474.105902758707,-138.63382120404276,38025.72827101353,40274.038480940886,2248.310209927353,0.0,0.0,0.0
A,2160.0,0.0,3.6474888906288827,0.39166666666666694,12599.125271526831,12484.614361295307,-114.51091023152367,38046.049148984435,40200.33405821697,2154.284909232534,0.0,0.0,0.0
A,2170.0,0.0,3.6484879877756877,0.39166666666666694,12587.487779167994,12492.942256158343,-94.54552300965042,38066.193693573514,40135.95282153586,2069.759127962345,0.0,0.0,0.0
A,2180.0,0.0,3.6493767961474126,0.39166666666666694,12577.649013492497,12499.622634180438,-78.02637931205936,38086.17172747668,40078.766240457495,1992.594512980817,0.0,0.0,0.0
A,2190.0,0.0,3.6501764756487747,0.39166666666666694,12569.393475321189,12505.018642480241,-64.37483284094742,38105.98897284537,40027.385516096394,1921.396543251023,0.0,0.0,0.0
A,2200.0,0.0,3.6509029402624,0.39166666666666694,12562.503526514412,12509.404819695803,-53.09870681860957,38125.648428104774,39980.7702131222,1855.121785017429,0.0,0.0,0.0
A,2210.0,0.0,3.6515683392357867,0.39166666666666694,12556.776280588865,12512.988315517727,-43.78796507113839,38145.150931912314,39938.12774541617,1792.976813503854,0.0,0.0,0.0
A,2220.0,0.0,3.652181809670072,0.39166666666666694,12552.028865728946,12515.926571337835,-36.10229439111026,38164.49550268416,39898.862706888816,1734.3672042046528,0.0,0.0,0.0
A,2230.0,0.0,3.652750405329146,0.39166666666666694,12548.100488594671,12518.341183773917,-29.75930482075455,38183.67962625115,39862.515627197594,1678.836000946445,0.0,0.0,0.0
A,2240.0,0.0,3.653279461172884,0.39166666666666694,12544.852510487786,12520.323904554953,-24.52860593283367,38202.69940642231,39828.738003343155,1626.0385969208437,0.0,0.0,0.0
A,2250.0,0.0,3.653773673806772,0.39166666666666694,12542.168966243467,12521.95383646543,-20.2151297780365,38221.54998178169,39797.224556817324,1575.674575035635,0.0,0.0,0.0
A,2260.0,0.0,3.6542371078436835,0.39166666666666694,12539.952436562757,12523.297596521359,-16.65484004139762,38240.22563114723,39767.71189900485,1527.4862678576173,0.0,0.0,0.0
A,2270.0,0.0,3.6546728177270476,0.39166666666666694,12538.123368386232,12524.404040353973,-13.719328032259,38258.71966837609,39740.00071265529,1481.281044279196,0.0,0.0,0.0
A,2280.0,0.0,3.6550836459068443,0.39166666666666694,12536.614135288624,12525.316943156613,-11.297192132011332,38277.02491763947,39713.90659845407,1436.8816808146003,0.0,0.0,0.0
A,2290.0,0.0,3.6554716821418025,0.39166666666666694,12535.370928667468,12526.066915288753,-9.304013378714444,38295.13352936551,39689.29237327111,1394.1588439056068,0.0,0.0,0.0
A,2300.0,0.0,3.655839014540876,0.39166666666666694,12534.346968241683,12526.683451798683,-7.6635164430008444,38313.03748998237,39666.02233778753,1352.9848478051572,0.0,0.0,0.0
A,2310.0,0.0,3.656187305094815,0.39166666666666694,12533.50484056726,12527.18842663387,-6.316413933391232,38330.72853953119,39643.98763781051,1313.259098279319,0.0,0.0,0.0
A,2320.0,0.0,3.6565182545984234,0.39166666666666694,12532.811636593107,12527.603640355752,-5.207996237355474,38348.19851358085,39623.07813229527,1274.879618714418,0.0,0.0,0.0
A,2330.0,0.0,3.6568331811770807,0.39166666666666694,12532.241689190208,12527.944381407979,-4.2973077822298364,38365.439310034264,39603.20754036187,1237.7682303276088,0.0,0.0,0.0
A,2340.0,0.0,3.657133460732841,0.39166666666666694,12531.77169102704,12528.226518829415,-3.545172197624197,38382.44318558375,39584.28693241546,1201.8437468317134,0.0,0.0,0.0
A,2350.0,0.0,3.6574200791955738,0.39166666666666694,12531.384540958761,12528.459587206682,-2.924953752079091,38399.20261796231,39566.25137014639,1167.0487521840769,0.0,0.0,0.0
A,2360.0,0.0,3.657694005875283,0.39166666666666694,12531.064694597113,12528.652852149771,-2.411842447341769,38415.710656647694,39549.037516101875,1133.3268594541805,0.0,0.0,0.0
A,2370.0,0.0,3.6579560517418344,0.39166666666666694,12530.800690623157,12528.81292127879,-1.987769344366825,38431.96073047878,39532.591953542,1100.6312230632248,0.0,0.0,0.0
A,2380.0,0.0,3.6582069145645884,0.39166666666666694,12530.58274355865,12528.944785530513,-1.637958028137291,38447.94690888791,39516.86847676021,1068.9215678722976,0.0,0.0,0.0
A,2390.0,0.0,3.6584473471923293,0.39166666666666694,12530.403187561189,12529.054086843917,-1.3491007172724494,38463.663715056064,39501.81797523542,1038.1542601793553,0.0,0.0,0.0
A,2400.0,0.0,3.658677906611487,0.39166666666666694,12530.255250061882,12529.143881514228,-1.1113685476539104,38479.10655578909,39487.40340735622,1008.296851567131,0.0,0.0,0.0
A,2410.0,0.0,3.658899143944918,0.39166666666666694,12530.133502825222,12529.217167091643,-0.9163357335783076,38494.271406656815,39473.58838827927,979.3169816224545,0.0,0.0,0.0
A,2420.0,0.0,3.65911165445592,0.39166666666666694,12530.034518657663,12529.277419086528,-0.7570995711357682,38509.15455700307,39460.3341693851,951.1796123820313,0.0,0.0,0.0
A,2430.0,0.0,3.6593158790702245,0.39166666666666694,12529.952920603231,12529.326655638088,-0.6262649651434913,38523.75369997845,39447.61157412714,923.8578741486926,0.0,0.0,0.0
A,2440.0,0.0,3.6595122647904925,0.39166666666666694,12529.885391659502,12529.366836367437,-0.5185552920647751,38538.06680371004,39435.39125092982,897.3244472197766,0.0,0.0,0.0
A,2450.0,0.0,3.659701240264899,0.39166666666666694,12529.831249138626,12529.399412483932,-0.4318366546940524,38552.09197686175,39423.645081711365,871.5531048496123,0.0,0.0,0.0
A,2460.0,0.0,3.6598831994097702,0.39166666666666694,12529.785932877165,12529.426349685858,-0.3595831913062284,38565.82891018342,39412.34740783185,846.5184976484234,0.0,0.0,0.0
A,2470.0,0.0,3.6600584974637753,0.39166666666666694,12529.74771440455,12529.448767727183,-0.29894667736698466,38579.27732178846,39401.4749492627,822.197627474241,0.0,0.0,0.0
A,2480.0,0.0,3.660227445124419,0.39166666666666694,12529.71672767876,12529.4670375779,-0.24969010085987975,38592.4371394402,39391.00716778066,798.5700283404658,0.0,0.0,0.0
A,2490.0,0.0,3.6603903706558514,0.39166666666666694,12529.690386973132,12529.482509616055,-0.20787735707745014,38605.309459474294,39380.92278407882,775.6133246045283,0.0,0.0,0.0
A,2500.0,0.0,3.6605475519400312,0.39166666666666694,12529.667957822403,12529.495671319319,-0.1722865030842513,38617.895478278835,39371.20356850384,753.3080902250076,0.0,0.0,0.0
A,2510.0,0.0,3.6606992366720177,0.39166666666666694,12529.64930810269,12529.506657595708,-0.1426505069812265,38630.19672796609,39361.83318517866,731.6364572125676,0.0,0.0,0.0
A,2520.0,0.0,3.6608456745561697,0.39166666666666694,12529.63367130922,12529.51593641332,-0.11773489590086683,38642.21534227295,39352.795342524056,710.5800002511023,0.0,0.0,0.0
A,2530.0,0.0,3.6609870915613985,0.39166666666666694,12529.620634790923,12529.523743743743,-0.09689104718017916,38653.95374835546,39344.07525104655,690.1215026910941,0.0,0.0,0.0
A,2540.0,0.0,3.6611236993704472,0.39166666666666694,12529.60983927413,12529.530257329785,-0.07958194434468169,38665.414704109906,39335.6590686153,670.2443645053936,0.0,0.0,0.0
A,2550.0,0.0,3.6612556966715966,0.39166666666666694,12529.601018857855,12529.535585203606,-0.06543365424840886,38676.60125317382,39327.5338105885,650.9325574146787,0.0,0.0,0.0
A,2560.0,0.0,3.661383266974623,0.39166666666666694,12529.594195327776,12529.539814764144,-0.054380563631639234,38687.51684342821,39319.687487910924,632.1706444827141,0.0,0.0,0.0
A,2570.0,0.0,3.6615065872942965,0.39166666666666694,12529.589219935737,12529.543056811763,-0.04616312397411093,38698.16512183019,39312.108576184735,613.9434543545431,0.0,0.0,0.0
A,2580.0,0.0,3.6616258314155306,0.39166666666666694,12529.585656955,12529.54547729865,-0.040179656349209836,38708.54987691124,39304.785817617674,596.2359407064359,0.0,0.0,0.0
A,2590.0,0.0,3.6617411685569903,0.39166666666666694,12529.582965361808,12529.547308632124,-0.03565672968397848,38718.67509582763,39297.70830190135,579.0332060737201,0.0,0.0,0.0
A,2600.0,0.0,3.6618527670925687,0.39166666666666694,12529.580354178386,12529.548883360034,-0.03147081835231802,38728.54489601838,39290.86524176376,562.3203457453783,0.0,0.0,0.0
A,2610.0,0.0,3.6619607490681254,0.39166666666666694,12529.578501847584,12529.549954440949,-0.028547406634970685,38738.16373551318,39284.24860745525,546.0848719420683,0.0,0.0,0.0
A,2620.0,0.0,3.662065199283067,0.39166666666666694,12529.57924307212,12529.549823183717,-0.029419888402117067,38747.53634164275,39277.85258719143,530.3162455486818,0.0,0.0,0.0
A,2630.0,0.0,3.6621663024802675,0.39166666666666694,12529.58050378212,12529.549355440015,-0.031148342104643234,38756.66698140062,39271.66562698965,514.9986455890248,0.0,0.0,0.0
A,2640.0,0.0,3.662264202543833,0.39166666666666694,12529.581564403361,12529.548893636233,-0.032670767128365696,38765.56016274023,39265.67859936143,500.1184366212037,0.0,0.0,0.0
A,2650.0,0.0,3.66235904754651,0.39166666666666694,12529.581415483019,12529.548913697834,-0.032501785184649634,38774.22037885194,39259.8821849091,485.66180605715635,0.0,0.0,0.0
A,2660.0,0.0,3.662450976095853,0.39166666666666694,12529.579194885131,12529.549825283237,-0.02936960189435922,38782.652179550656,39254.267661338294,471.6154817876377,0.0,0.0,0.0
A,2670.0,0.0,3.662539993686941,0.39166666666666694,12529.578006589565,12529.550222858676,-0.027783730889495928,38790.860980438716,39248.83406370478,457.97308326606435,0.0,0.0,0.0
A,2680.0,0.0,3.6626262706895356,0.39166666666666694,12529.57576631758,12529.551079961853,-0.024686355725862086,38798.85104166929,39243.57090207704,444.71986040774937,0.0,0.0,0.0
A,2690.0,0.0,3.662709911633375,0.39166666666666694,12529.572320693378,12529.552488335463,-0.0198323579152202,38806.626997160216,39238.47153995281,431.8445427925908,0.0,0.0,0.0
A,2700.0,0.0,3.6627910159729,0.39166666666666694,12529.567592780279,12529.554508001598,-0.01308477868042246,38814.19342600266,39233.52966558642,419.3362395837612,0.0,0.0,0.0
B,0.0,2.5,3.8337529788043008,0.65,19916.890182052466,19916.890182052466,0.0,29683.66410802498,29683.66410802498,0.0,0.04949155761841625,-0.0063385800069363386,-0.055830137625352584
B,10.0,2.5,3.823850712889091,0.6486111111111111,19901.365293875402,19757.251966348424,-144.11332752697854,29701.7282316469,30073.169016116473,371.4407844695743,0.04941573942669823,-0.006334439978654578,-0.05575017940535281
B,20.0,2.5,3.817986622773393,0.6472222222222223,19883.56696272228,19677.07947266354,-206.48749005874197,29720.548978004146,30321.747899247257,601.1989212431108,0.0493791897928334,-0.0063323047012176425,-0.05571149449405104
B,30.0,2.5,3.813474372685144,0.6458333333333334,19863.827024364356,19612.212261564542,-251.61476279981434,29739.97442877203,30512.916031274748,772.9416025027167,0.04935035860441763,-0.006330930276298493,-0.05568128888071612
B,40.0,2.5,3.8096607433520178,0.6444444444444445,19842.110614455956,19554.65236168442,-287.4582527715356,29759.927190193917,30674.08877319794,914.1615830040209,0.04932532715763549,-0.006329951964619262,-0.05565527912225475
B,50.0,2.5,3.806285720291053,0.6430555555555556,19818.32268384996,19501.61743503612,-316.7052488138397,29780.36090311696,30816.511598751695,1036.150695634733,0.04930272071599059,-0.0063292246695572625,-0.05563194538554785
B,60.0,2.5,3.8032122211927457,0.6416666666666667,19792.455323105594,19451.60857493401,-340.8467481715852,29801.244251052878,30946.095955719684,1144.8517046668057,0.04928180412998771,-0.006328674665294881,-0.05561047879528259
B,70.0,2.5,3.8003628461615087,0.6402777777777778,19764.61108663708,19403.79230091114,-360.81878572593996,29822.555175695084,31066.174061684793,1243.6188859897084,0.04926216626250879,-0.00632825996209652,-0.055590426224605305
B,80.0,2.5,3.797688968144896,0.638888888888889,19734.969380150465,19357.637534798578,-377.33184535188775,29844.27748729149,31178.823993291975,1334.5465060004863,0.049243544869428654,-0.006327953900245681,-0.055571498769674335
B,90.0,2.5,3.795155845022115,0.6375000000000001,19703.743966534796,19312.76201753284,-390.9819490019545,29866.39888988094,31285.52626281187,1419.1273729309287,0.04922575317809183,-0.006327738053115732,-0.055553491231207563
B,100.0,2.5,3.7927383102801544,0.6361111111111112,19671.149915751055,19268.8880016142,-402.2619141368559,29888.910053587104,31387.347861896233,1498.4378083091287,0.04920865645741067,-0.0063275992376416925,-0.05553625569505236
B,110.0,2.5,3.7904181861365065,0.6347222222222222,19637.39202491939,19225.814997146525,-411.57702777286613,29911.804113319733,31485.052748897906,1573.248635578173,0.0491921574851768,-0.006327527684959787,-0.05551968517013659
B,120.0,2.5,3.78818179333219,0.6333333333333333,19602.65639796861,19183.392916637345,-419.2634813312652,29935.076193162724,31579.210884582495,1644.1346914197711,0.049176183591370444,-0.006327515854281657,-0.0555036994456521
B,130.0,2.5,3.7860177704623905,0.6319444444444444,19567.10348710993,19141.498192945048,-425.60529416488134,29958.722911524594,31670.29458303178,1711.5716715071867,0.049160676031320016,-0.0063275577612941425,-0.05548823379261416
B,140.0,2.5,3.7839169987338592,0.6305555555555555,19530.869845062036,19100.033329553782,-430.8365155082538,29982.742327365057,31758.680121213292,1775.9377938482357,0.049145588827627956,-0.006327648587498453,-0.05547323741512641
B,150.0,2.5,3.78187151734864,0.6291666666666667,19494.070769733033,19058.914805143653,-435.15596458937944,30007.133577513927,31844.695497622026,1837.561920108099,0.049130883561108625,-0.006327784421083019,-0.055458667982191644
B,160.0,2.5,3.7798760078031783,0.6277777777777778,19456.803619578575,19018.08989325906,-438.71372631951454,30031.89725367947,31928.552792140476,1896.6555384610037,0.04911653472643816,-0.006327961907084686,-0.05544449663352285
B,170.0,2.5,3.777924764176274,0.6263888888888889,19419.148569858255,18977.5024442727,-441.6461255855538,30057.034486512992,32010.484136345367,1953.4496498323751,0.04910251702754834,-0.006328178294649762,-0.0554306953221981
B,180.0,2.5,3.7760136553248547,0.625,19381.17267296457,18937.114926029626,-444.0577469349446,30082.54740103382,32090.652955744135,2008.105554710317,0.04908881286190052,-0.006328431157602153,-0.055417244019502675
B,190.0,2.5,3.7741383304815455,0.6236111111111111,19342.93138892833,18896.888117552666,-446.0432713756636,30108.43851512682,32169.234098863428,2060.795583736606,0.04907540502747117,-0.006328718509584018,-0.055404123537055185
B,200.0,2.5,3.7722953889228275,0.6222222222222222,19304.47085657584,18856.79399124662,-447.67686532922016,30134.710870547184,32246.361188518913,2111.6503179717292,0.049062280934618535,-0.006329038583123232,-0.05539131951774177
B,210.0,2.5,3.7704814347583095,0.6208333333333333,19265.830039869372,18816.80507883163,-449.0249610377432,30161.367730634985,32322.168624946604,2160.8008943116183,0.04904942887329046,-0.006329389918689887,-0.055378818791980346
B,220.0,2.5,3.7686939567432596,0.6194444444444445,19227.04083621095,18776.903958722374,-450.1368774885741,30188.412567336985,32396.752463454723,2208.339896117737,0.04903684095201109,-0.006329771145578937,-0.05536661209759003
B,230.0,2.5,3.7669305742274846,0.6180555555555556,19188.13003941722,18737.074806656445,-451.05523276077656,30215.84882569284,32470.20392091358,2254.3550952207406,0.049024510203575185,-0.006330181076708493,-0.055354691280283676
B,240.0,2.5,3.7651893443655924,0.6166666666666667,19149.119276094763,18697.306623327102,-451.81265276766135,30243.67983947346,32542.595848911576,2298.916009438115,0.04901243150436275,-0.006330618605507904,-0.05534305010987065
B,250.0,2.5,3.7634683704911644,0.6152777777777778,19110.025951515865,18657.588914333894,-452.4370371819714,30271.908698477742,32613.999966947787,2342.091268470045,0.049000600155405354,-0.006331082773955497,-0.05533168292936085
B,260.0,2.5,3.761766000265614,0.6138888888888889,19070.864386849124,18617.91365202446,-452.9507348246625,30300.53816418642,32684.47815698526,2383.9399927988416,0.04898901243238403,-0.006331572702890524,-0.055320585135274554
B,270.0,2.5,3.76008070178547,0.6125,19031.646129075387,18578.273958247155,-453.3721708282319,30329.570659430356,32754.08791152097,2424.5172520906126,0.04897766513862105,-0.006332087607464346,-0.05530975274608539
B,280.0,2.5,3.7584107994194986,0.6111111111111112,18992.38102057638,18538.660996209033,-453.7200243673469,30359.00791217702,32822.893611549174,2463.885699372153,0.04896655470743491,-0.0063326268749328745,-0.05529918158236779
B,290.0,2.5,3.756755802934948,0.6097222222222223,18953.074719900134,18499.078774298927,-453.9959456012075,30388.852054484316,32890.90971770892,2502.0576632246048,0.048955681281275094,-0.00633318959427518,-0.055288870875550275
B,300.0,2.5,3.755114259182807,0.6083333333333334,18913.734325425023,18459.52000585936,-454.2143195656645,30419.103750340502,32958.19285121931,2539.0891008788094,0.048945041917908744,-0.006333775267284556,-0.0552788171851933
B,310.0,2.5,3.7534845238633876,0.6069444444444445,18874.36704293145,18419.974811992306,-454.3922309391455,30449.76280444197,33024.80821031405,2575.045405872079,0.04893463318032418,-0.006334383583550712,-0.05526901676387489
B,320.0,2.5,3.7518649523462866,0.6055555555555555,18834.979621991024,18380.432909369527,-454.54671262149714,30480.828352801374,33090.821300407755,2609.9929476063808,0.048924451766777295,-0.006335014355353266,-0.05525946612213056
B,330.0,2.5,3.7502575124436843,0.6041666666666666,18795.56525135268,18340.92377770176,-454.6414736509214,30512.30244072968,33156.147070043735,2643.844629314055,0.048914504519342476,-0.006335665979370898,-0.05525017049871338
B,340.0,2.5,3.748659387465467,0.6027777777777777,18756.135000565184,18301.42276128631,-454.7122392788733,30544.18161092231,33220.90222477702,2676.720613854708,0.048904784452059404,-0.006336338856270363,-0.05524112330832977
B,350.0,2.5,3.7470687878219544,0.6013888888888889,18716.69644472906,18261.916322582176,-454.7801221468835,30576.46271733274,33285.16016966137,2708.6974523286335,0.04889528779292548,-0.006337033110271153,-0.05523232090319663
B,360.0,2.5,3.745484941311957,0.6,18677.25258166965,18222.401919185002,-454.85066248464864,30609.143169666495,33348.9523850589,2739.809215392408,0.0488860136372207,-0.006337748512743524,-0.055223762149964224
B,370.0,2.5,3.743910089776384,0.5986111111111111,18637.79302721806,18182.90987976078,-454.88314745727985,30642.22322656025,33412.18754361164,2769.964317051388,0.04887696858313009,-0.006338483438498282,-0.05521545202162838
B,380.0,2.5,3.74234158800871,0.5972222222222222,18598.33022801213,18143.415462538316,-454.91476547381535,30675.69679750209,33474.97644326407,2799.2796457619843,0.0488681464067494,-0.006339238590648648,-0.055207384997398044
B,390.0,2.5,3.740778361428672,0.5958333333333333,18558.870039960355,18103.911024686287,-454.9590152740675,30709.558998698973,33537.365271364884,2827.806272665912,0.04885954512865382,-0.006340014039349922,-0.055199559168003745
B,400.0,2.5,3.7392205456598333,0.5944444444444444,18519.410287951763,18064.402238555125,-455.00804939663794,30743.806415231877,33599.35158964528,2855.5451744134043,0.04885116573800161,-0.00634080929851785,-0.055191975036519465
B,410.0,2.5,3.737668765988383,0.5930555555555556,18479.945924644257,18024.899695152366,-455.0462294918907,30778.435904352693,33660.91431120512,2882.478406852424,0.0488430101073064,-0.006341623630732604,-0.055184633738039
B,420.0,2.5,3.7361221344127773,0.5916666666666667,18440.48279903093,17985.396312936886,-455.08648609404554,30813.441334786803,33722.09432179554,2908.6529870087397,0.04883507638104883,-0.006342457124711625,-0.055177533505760455
B,430.0,2.5,3.7345805431955195,0.5902777777777778,18401.02192812021,17945.893377239274,-455.12855088093784,30848.81739722952,33782.901594994575,2934.084197765056,0.04882736448266635,-0.0063433094971757234,-0.05517067397984207
B,440.0,2.5,3.7330437296281627,0.5888888888888889,18361.56135108235,17906.39070621161,-455.17064487074094,30884.559159445624,33843.35299260459,2958.793833158965,0.04881987404242199,-0.006344180583647956,-0.05516405462606994
